ano,legislatura,anolegislatura,uf,partido,tipo,representatividade,distancia,vagas,eleitores,cota,valor
2016,55,2,PA,DEM,LOCAÇÃO DE AUTOMÓVEIS,21,1592,17,5188450,41855.59,100696.00
2017,55,3,PA,CIDADANIA,COMBUSTÍVEIS E LUBRIFICANTES,10,1592,17,5188450,41855.59,43464.43
2017,55,3,PA,DEM,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,1592,17,5188450,41855.59,39.00
2017,55,3,PA,CIDADANIA,TELEFONIA,10,1592,17,5188450,41855.59,25036.48
2015,55,1,PA,PSOL,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",5,1592,17,5188450,41855.59,1767.08
2015,55,1,PA,SOLIDARIEDADE,PASSAGEM AÉREA,15,1592,17,5188450,41855.59,181859.94
2019,55,5,PA,PODEMOS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,1592,17,5188450,41855.59,224.00
2016,55,2,PA,PSC,COMBUSTÍVEIS E LUBRIFICANTES,13,1592,17,5188450,41855.59,27626.39
2015,55,1,PA,DEM,ASSESSORIA TÉCNICA/JURÍDICA,21,1592,17,5188450,41855.59,48000.00
2019,55,5,PA,PSDB,TELEFONIA,54,1592,17,5188450,41855.59,1723.72
2015,55,1,PA,PODEMOS,LOCAÇÃO OU FRETAMENTO DE AERONAVES,9,1592,17,5188450,41855.59,51900.00
2017,55,3,PA,PSC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,13,1592,17,5188450,41855.59,8864.93
2015,55,1,PA,CIDADANIA,TELEFONIA,10,1592,17,5188450,41855.59,37072.79
2016,55,2,PA,PP,COMBUSTÍVEIS E LUBRIFICANTES,38,1592,17,5188450,41855.59,33763.95
2017,55,3,PA,PT,MANUTENÇÃO DE ESCRITÓRIO,68,1592,17,5188450,41855.59,6870.00
2018,55,4,PA,PSDB,DIVULGAÇÃO MANDATO,54,1592,17,5188450,41855.59,24000.00
2016,55,2,PA,PTB,COMBUSTÍVEIS E LUBRIFICANTES,25,1592,17,5188450,41855.59,53294.89
2016,55,2,PA,PSD,COMBUSTÍVEIS E LUBRIFICANTES,36,1592,17,5188450,41855.59,66497.88
2016,55,2,PA,SOLIDARIEDADE,DIVULGAÇÃO MANDATO,15,1592,17,5188450,41855.59,112700.00
2018,55,4,PA,PSC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,13,1592,17,5188450,41855.59,27200.00
2016,55,2,PA,PODEMOS,PASSAGEM AÉREA,9,1592,17,5188450,41855.59,68983.64
2015,55,1,PA,PP,COMBUSTÍVEIS E LUBRIFICANTES,38,1592,17,5188450,41855.59,36165.48
2016,55,2,PA,PL,SERVIÇOS POSTAIS,34,1592,17,5188450,41855.59,14953.53
2016,55,2,PA,PODEMOS,LOCAÇÃO OU FRETAMENTO DE AERONAVES,9,1592,17,5188450,41855.59,65700.00
2017,55,3,PA,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,1592,17,5188450,41855.59,36000.00
2015,55,1,PA,PSD,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,36,1592,17,5188450,41855.59,64000.00
2017,55,3,PA,DEM,PASSAGEM AÉREA,21,1592,17,5188450,41855.59,119612.22
2018,55,4,PA,DEM,PASSAGEM AÉREA,21,1592,17,5188450,41855.59,108529.42
2016,55,2,PA,CIDADANIA,PASSAGEM AÉREA,10,1592,17,5188450,41855.59,138302.60
2017,55,3,PA,PSD,MANUTENÇÃO DE ESCRITÓRIO,36,1592,17,5188450,41855.59,111376.94
2017,55,3,PA,PT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,68,1592,17,5188450,41855.59,12000.00
2018,55,4,PA,PSD,ASSESSORIA TÉCNICA/JURÍDICA,36,1592,17,5188450,41855.59,146805.90
2017,55,3,PA,PP,LOCAÇÃO DE AUTOMÓVEIS,38,1592,17,5188450,41855.59,76997.50
2017,55,3,PA,PSC,MANUTENÇÃO DE ESCRITÓRIO,13,1592,17,5188450,41855.59,4728.20
2018,55,4,PA,DEM,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1592,17,5188450,41855.59,7069.72
2016,55,2,PA,PT,ASSESSORIA TÉCNICA/JURÍDICA,68,1592,17,5188450,41855.59,77000.00
2015,55,1,PA,CIDADANIA,MANUTENÇÃO DE ESCRITÓRIO,10,1592,17,5188450,41855.59,82775.85
2017,55,3,PA,PSOL,DIVULGAÇÃO MANDATO,5,1592,17,5188450,41855.59,165524.00
2018,55,4,PA,PSOL,ASSINATURA DE PUBLICAÇÕES,5,1592,17,5188450,41855.59,3073.73
2015,55,1,PA,PSC,ASSESSORIA TÉCNICA/JURÍDICA,13,1592,17,5188450,41855.59,3050.00
2015,55,1,PA,CIDADANIA,LOCAÇÃO DE AUTOMÓVEIS,10,1592,17,5188450,41855.59,64800.00
2018,55,4,PA,PSD,COMBUSTÍVEIS E LUBRIFICANTES,36,1592,17,5188450,41855.59,55041.94
2020,56,2,PA,UNIÃO,DIVULGAÇÃO MANDATO,52,1592,17,5499283,41855.59,339350.00
2023,56,5,PA,PSD,TELEFONIA,35,1592,17,5499283,41855.59,12.27
2019,56,1,PA,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1592,17,5499283,41855.59,4496.25
2022,56,4,PA,PSB,ASSESSORIA TÉCNICA/JURÍDICA,32,1592,17,5499283,41855.59,120000.00
2019,56,1,PA,PL,COMBUSTÍVEIS E LUBRIFICANTES,33,1592,17,5499283,41855.59,71503.35
2023,56,5,PA,PSOL,PASSAGEM AÉREA,10,1592,17,5499283,41855.59,8754.75
2020,56,2,PA,PL,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1592,17,5499283,41855.59,380.00
2020,56,2,PA,PL,MANUTENÇÃO DE ESCRITÓRIO,33,1592,17,5499283,41855.59,72656.41
2023,56,5,PA,PT,PASSAGEM AÉREA,54,1592,17,5499283,41855.59,16837.85
2022,56,4,PA,MDB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,34,1592,17,5499283,41855.59,8000.00
2019,56,1,PA,PSD,SERVIÇOS POSTAIS,35,1592,17,5499283,41855.59,9003.79
2022,56,4,PA,PSOL,PASSAGEM AÉREA,10,1592,17,5499283,41855.59,163115.05
2020,56,2,PA,PL,DIVULGAÇÃO MANDATO,33,1592,17,5499283,41855.59,178200.00
2021,56,3,PA,PSB,DIVULGAÇÃO MANDATO,32,1592,17,5499283,41855.59,202600.00
2023,56,5,PA,MDB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34,1592,17,5499283,41855.59,21.60
2022,56,4,PA,PL,ASSESSORIA TÉCNICA/JURÍDICA,33,1592,17,5499283,41855.59,45000.00
2021,56,3,PA,REPUBLICANOS,LOCAÇÃO DE AUTOMÓVEIS,30,1592,17,5499283,41855.59,15478.72
2022,56,4,PA,MDB,SERVIÇOS POSTAIS,34,1592,17,5499283,41855.59,10560.02
2019,56,1,PA,PP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1592,17,5499283,41855.59,4209.35
2023,56,5,PA,PT,ASSESSORIA TÉCNICA/JURÍDICA,54,1592,17,5499283,41855.59,10000.00
2020,56,2,PA,MDB,ASSESSORIA TÉCNICA/JURÍDICA,34,1592,17,5499283,41855.59,196320.00
2019,56,1,PA,PL,LOCAÇÃO DE AUTOMÓVEIS,33,1592,17,5499283,41855.59,144464.06
2021,56,3,PA,PTB,PASSAGEM AÉREA,10,1592,17,5499283,41855.59,135369.58
2022,56,4,PB,PSB,DIVULGAÇÃO MANDATO,32,1716,12,2867649,41660.70,38010.00
2016,55,2,PB,PSB,ASSESSORIA TÉCNICA/JURÍDICA,34,1716,12,2835882,41660.70,54000.00
2019,55,5,PB,PL,DIVULGAÇÃO MANDATO,34,1716,12,2835882,41660.70,25000.00
2017,55,3,PB,REPUBLICANOS,MANUTENÇÃO DE ESCRITÓRIO,21,1716,12,2835882,41660.70,393.35
2018,55,4,PB,MDB,MANUTENÇÃO DE ESCRITÓRIO,65,1716,12,2835882,41660.70,25528.45
2017,55,3,PB,PT,TELEFONIA,68,1716,12,2835882,41660.70,22901.96
2019,55,5,PB,PSDB,DIVULGAÇÃO MANDATO,54,1716,12,2835882,41660.70,7000.00
2018,55,4,PB,MDB,SERVIÇOS POSTAIS,65,1716,12,2835882,41660.70,3885.56
2018,55,4,PB,MDB,LOCAÇÃO DE AUTOMÓVEIS,65,1716,12,2835882,41660.70,75815.00
2019,55,5,PB,PSB,TELEFONIA,34,1716,12,2835882,41660.70,799.49
2016,55,2,PB,PSD,TELEFONIA,36,1716,12,2835882,41660.70,7395.22
2018,55,4,PB,REPUBLICANOS,TELEFONIA,21,1716,12,2835882,41660.70,4503.60
2015,55,1,PB,PSB,SERVIÇOS POSTAIS,34,1716,12,2835882,41660.70,8457.66
2016,55,2,PB,PDT,TELEFONIA,20,1716,12,2835882,41660.70,24265.45
2018,55,4,PB,PSD,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,1716,12,2835882,41660.70,714.69
2017,55,3,PB,PTB,TELEFONIA,25,1716,12,2835882,41660.70,18950.28
2017,55,3,PB,REPUBLICANOS,TELEFONIA,21,1716,12,2835882,41660.70,7900.00
2018,55,4,PB,PT,PASSAGEM AÉREA,68,1716,12,2835882,41660.70,207778.83
2018,55,4,PB,PSD,COMBUSTÍVEIS E LUBRIFICANTES,36,1716,12,2835882,41660.70,22506.52
2017,55,3,PB,PSD,LOCAÇÃO DE AUTOMÓVEIS,36,1716,12,2835882,41660.70,115340.00
2016,55,2,PB,PL,DIVULGAÇÃO MANDATO,34,1716,12,2835882,41660.70,351600.00
2016,55,2,PB,PDT,DIVULGAÇÃO MANDATO,20,1716,12,2835882,41660.70,223000.00
2017,55,3,PB,PL,SERVIÇOS POSTAIS,34,1716,12,2835882,41660.70,4717.73
2017,55,3,PB,PT,SERVIÇOS POSTAIS,68,1716,12,2835882,41660.70,5959.65
2017,55,3,PB,REPUBLICANOS,SERVIÇOS POSTAIS,21,1716,12,2835882,41660.70,1680.87
2016,55,2,PB,PDT,ASSESSORIA TÉCNICA/JURÍDICA,20,1716,12,2835882,41660.70,166.25
2017,55,3,PB,MDB,DIVULGAÇÃO MANDATO,65,1716,12,2835882,41660.70,226000.00
2015,55,1,PB,PSB,DIVULGAÇÃO MANDATO,34,1716,12,2835882,41660.70,232155.00
2016,55,2,PB,DEM,PASSAGEM AÉREA,21,1716,12,2835882,41660.70,72955.66
2018,55,4,PB,PSC,ASSESSORIA TÉCNICA/JURÍDICA,13,1716,12,2835882,41660.70,136000.00
2017,55,3,PB,PROS,PASSAGEM AÉREA,11,1716,12,2835882,41660.70,84443.64
2018,55,4,PB,PSD,PASSAGEM AÉREA,36,1716,12,2835882,41660.70,32902.69
2018,55,4,PB,DEM,PASSAGEM AÉREA,21,1716,12,2835882,41660.70,110518.17
2017,55,3,PB,PP,DIVULGAÇÃO MANDATO,38,1716,12,2835882,41660.70,83000.00
2017,55,3,PB,PSB,PASSAGEM AÉREA,34,1716,12,2835882,41660.70,112264.52
2018,55,4,PB,PROS,SERVIÇOS POSTAIS,11,1716,12,2835882,41660.70,3258.27
2017,55,3,PB,DEM,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,21,1716,12,2835882,41660.70,120.15
2015,55,1,PB,PSD,LOCAÇÃO DE AUTOMÓVEIS,36,1716,12,2835882,41660.70,104100.00
2015,55,1,PB,PSC,DIVULGAÇÃO MANDATO,13,1716,12,2835882,41660.70,12200.00
2018,55,4,PB,PSC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,13,1716,12,2835882,41660.70,1634.70
2015,55,1,PB,REPUBLICANOS,DIVULGAÇÃO MANDATO,21,1716,12,2835882,41660.70,135100.00
2018,55,4,PB,PSC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",13,1716,12,2835882,41660.70,631.50
2017,55,3,PB,PDT,ASSINATURA DE PUBLICAÇÕES,20,1716,12,2835882,41660.70,1172.52
2019,55,5,PB,PP,MANUTENÇÃO DE ESCRITÓRIO,38,1716,12,2835882,41660.70,583.00
2019,55,5,PB,PL,ASSESSORIA TÉCNICA/JURÍDICA,34,1716,12,2835882,41660.70,1000.00
2018,55,4,PB,PROS,ASSESSORIA TÉCNICA/JURÍDICA,11,1716,12,2835882,41660.70,87200.00
2015,55,1,PB,DEM,ASSESSORIA TÉCNICA/JURÍDICA,21,1716,12,2835882,41660.70,80000.00
2015,55,1,PB,MDB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1716,12,2835882,41660.70,577.70
2018,55,4,PB,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,1716,12,2835882,41660.70,15000.00
2018,55,4,PB,DEM,SERVIÇOS POSTAIS,21,1716,12,2835882,41660.70,7580.26
2015,55,1,PB,PSB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34,1716,12,2835882,41660.70,5501.54
2018,55,4,PB,DEM,LOCAÇÃO DE AUTOMÓVEIS,21,1716,12,2835882,41660.70,6600.00
2016,55,2,PB,REPUBLICANOS,DIVULGAÇÃO MANDATO,21,1716,12,2835882,41660.70,215900.00
2019,55,5,PB,PROS,PASSAGEM AÉREA,11,1716,12,2835882,41660.70,3391.46
2019,55,5,PB,REPUBLICANOS,COMBUSTÍVEIS E LUBRIFICANTES,21,1716,12,2835882,41660.70,2623.99
2015,55,1,PB,PT,PASSAGEM AÉREA,68,1716,12,2835882,41660.70,113344.56
2018,55,4,PB,PSD,DIVULGAÇÃO MANDATO,36,1716,12,2835882,41660.70,75800.00
2016,55,2,PB,DEM,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,21,1716,12,2835882,41660.70,449.16
2018,55,4,PB,PDT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1716,12,2835882,41660.70,3775.77
2018,55,4,PB,PL,COMBUSTÍVEIS E LUBRIFICANTES,34,1716,12,2835882,41660.70,10288.81
2015,55,1,PB,REPUBLICANOS,MANUTENÇÃO DE ESCRITÓRIO,21,1716,12,2835882,41660.70,499.40
2016,55,2,PB,DEM,DIVULGAÇÃO MANDATO,21,1716,12,2835882,41660.70,309800.00
2017,55,3,PB,REPUBLICANOS,PASSAGEM AÉREA,21,1716,12,2835882,41660.70,109376.17
2016,55,2,PB,PTB,ASSESSORIA TÉCNICA/JURÍDICA,25,1716,12,2835882,41660.70,90077.50
2018,55,4,PB,REPUBLICANOS,PASSAGEM AÉREA,21,1716,12,2835882,41660.70,121505.19
2015,55,1,PB,PDT,MANUTENÇÃO DE ESCRITÓRIO,20,1716,12,2835882,41660.70,89.20
2017,55,3,PB,PP,MANUTENÇÃO DE ESCRITÓRIO,38,1716,12,2835882,41660.70,69135.10
2015,55,1,PB,PL,ASSESSORIA TÉCNICA/JURÍDICA,34,1716,12,2835882,41660.70,59000.00
2016,55,2,PB,PSB,MANUTENÇÃO DE ESCRITÓRIO,34,1716,12,2835882,41660.70,216.05
2017,55,3,PB,PSB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34,1716,12,2835882,41660.70,1610.41
2017,55,3,PB,PROS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",11,1716,12,2835882,41660.70,1128.50
2019,55,5,PB,PDT,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,20,1716,12,2835882,41660.70,60.00
2017,55,3,PB,PROS,DIVULGAÇÃO MANDATO,11,1716,12,2835882,41660.70,237830.00
2015,55,1,PB,REPUBLICANOS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1716,12,2835882,41660.70,709.70
2018,55,4,PB,MDB,DIVULGAÇÃO MANDATO,65,1716,12,2835882,41660.70,261500.00
2017,55,3,PB,PP,PASSAGEM AÉREA,38,1716,12,2835882,41660.70,146820.61
2015,55,1,PB,MDB,TELEFONIA,65,1716,12,2835882,41660.70,67231.53
2015,55,1,PB,PSDB,MANUTENÇÃO DE ESCRITÓRIO,54,1716,12,2835882,41660.70,222.00
2019,55,5,PB,PSC,ASSESSORIA TÉCNICA/JURÍDICA,13,1716,12,2835882,41660.70,17000.00
2018,55,4,PB,REPUBLICANOS,COMBUSTÍVEIS E LUBRIFICANTES,21,1716,12,2835882,41660.70,47474.06
2016,55,2,PB,PT,TELEFONIA,68,1716,12,2835882,41660.70,19038.77
2019,55,5,PB,REPUBLICANOS,MANUTENÇÃO DE ESCRITÓRIO,21,1716,12,2835882,41660.70,185.00
2017,55,3,PB,PSDB,COMBUSTÍVEIS E LUBRIFICANTES,54,1716,12,2835882,41660.70,27531.85
2017,55,3,PB,MDB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,65,1716,12,2835882,41660.70,612.79
2018,55,4,PB,PT,TELEFONIA,68,1716,12,2835882,41660.70,22279.51
2018,55,4,PB,PP,MANUTENÇÃO DE ESCRITÓRIO,38,1716,12,2835882,41660.70,62958.27
2016,55,2,PB,PTB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,25,1716,12,2835882,41660.70,9200.00
2016,55,2,PB,PSD,LOCAÇÃO DE AUTOMÓVEIS,36,1716,12,2835882,41660.70,102300.00
2015,55,1,PB,PL,LOCAÇÃO DE AUTOMÓVEIS,34,1716,12,2835882,41660.70,19000.00
2019,55,5,PB,DEM,LOCAÇÃO DE AUTOMÓVEIS,21,1716,12,2835882,41660.70,1750.00
2016,55,2,PB,PTB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",25,1716,12,2835882,41660.70,1854.00
2015,55,1,PB,PSDB,TELEFONIA,54,1716,12,2835882,41660.70,5286.32
2015,55,1,PB,PSDB,DIVULGAÇÃO MANDATO,54,1716,12,2835882,41660.70,107825.00
2018,55,4,PB,PSC,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1716,12,2835882,41660.70,1323.97
2018,55,4,PB,REPUBLICANOS,MANUTENÇÃO DE ESCRITÓRIO,21,1716,12,2835882,41660.70,144.00
2019,55,5,PB,MDB,DIVULGAÇÃO MANDATO,65,1716,12,2835882,41660.70,30000.00
2019,55,5,PB,PT,ASSESSORIA TÉCNICA/JURÍDICA,68,1716,12,2835882,41660.70,6000.00
2015,55,1,PB,PSDB,COMBUSTÍVEIS E LUBRIFICANTES,54,1716,12,2835882,41660.70,15092.58
2016,55,2,PB,PT,ASSESSORIA TÉCNICA/JURÍDICA,68,1716,12,2835882,41660.70,36000.00
2015,55,1,PB,PTB,SERVIÇOS POSTAIS,25,1716,12,2835882,41660.70,649.44
2018,55,4,PB,PT,SERVIÇOS POSTAIS,68,1716,12,2835882,41660.70,4691.98
2016,55,2,PB,PSDB,MANUTENÇÃO DE ESCRITÓRIO,54,1716,12,2835882,41660.70,674.50
2015,55,1,PB,PSB,LOCAÇÃO DE AUTOMÓVEIS,34,1716,12,2835882,41660.70,66300.00
2017,55,3,PB,PDT,ASSESSORIA TÉCNICA/JURÍDICA,20,1716,12,2835882,41660.70,18000.00
2018,55,4,PB,PTB,PASSAGEM AÉREA,25,1716,12,2835882,41660.70,68330.76
2016,55,2,PB,PTB,SERVIÇOS POSTAIS,25,1716,12,2835882,41660.70,1261.34
2018,55,4,PB,PROS,TELEFONIA,11,1716,12,2835882,41660.70,8592.89
2017,55,3,PB,PL,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34,1716,12,2835882,41660.70,380.15
2017,55,3,PB,PROS,LOCAÇÃO DE AUTOMÓVEIS,11,1716,12,2835882,41660.70,101850.00
2016,55,2,PB,PSD,COMBUSTÍVEIS E LUBRIFICANTES,36,1716,12,2835882,41660.70,63755.78
2016,55,2,PB,PDT,PASSAGEM AÉREA,20,1716,12,2835882,41660.70,142805.13
2019,55,5,PB,DEM,DIVULGAÇÃO MANDATO,21,1716,12,2835882,41660.70,9500.00
2018,55,4,PB,PSDB,LOCAÇÃO DE AUTOMÓVEIS,54,1716,12,2835882,41660.70,26600.00
2016,55,2,PB,PL,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1716,12,2835882,41660.70,860.30
2017,55,3,PB,PSDB,SERVIÇOS POSTAIS,54,1716,12,2835882,41660.70,2739.23
2019,55,5,PB,PL,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1716,12,2835882,41660.70,70.00
2019,55,5,PB,PSB,PASSAGEM AÉREA,34,1716,12,2835882,41660.70,2796.41
2016,55,2,PB,MDB,ASSESSORIA TÉCNICA/JURÍDICA,65,1716,12,2835882,41660.70,36387.00
2016,55,2,PB,PROS,PASSAGEM AÉREA,11,1716,12,2835882,41660.70,33271.69
2016,55,2,PB,PSDB,SERVIÇOS POSTAIS,54,1716,12,2835882,41660.70,1767.69
2016,55,2,PB,PROS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",11,1716,12,2835882,41660.70,350.50
2017,55,3,PB,PDT,DIVULGAÇÃO MANDATO,20,1716,12,2835882,41660.70,198000.00
2020,56,2,PB,PSB,SERVIÇOS POSTAIS,32,1716,12,2867649,41660.70,621.84
2015,55,1,PB,PP,COMBUSTÍVEIS E LUBRIFICANTES,38,1716,12,2835882,41660.70,26511.15
2016,55,2,PB,PSB,COMBUSTÍVEIS E LUBRIFICANTES,34,1716,12,2835882,41660.70,31079.17
2017,55,3,PB,PTB,COMBUSTÍVEIS E LUBRIFICANTES,25,1716,12,2835882,41660.70,13035.48
2016,55,2,PB,PROS,MANUTENÇÃO DE ESCRITÓRIO,11,1716,12,2835882,41660.70,2151.00
2016,55,2,PB,PL,ASSESSORIA TÉCNICA/JURÍDICA,34,1716,12,2835882,41660.70,11000.00
2015,55,1,PB,PSC,LOCAÇÃO DE AUTOMÓVEIS,13,1716,12,2835882,41660.70,3300.00
2015,55,1,PB,PSC,SERVIÇOS POSTAIS,13,1716,12,2835882,41660.70,71.91
2017,55,3,PB,DEM,PASSAGEM AÉREA,21,1716,12,2835882,41660.70,118903.86
2015,55,1,PB,DEM,SERVIÇOS POSTAIS,21,1716,12,2835882,41660.70,10239.06
2018,55,4,PB,PDT,DIVULGAÇÃO MANDATO,20,1716,12,2835882,41660.70,97000.00
2018,55,4,PB,PTB,MANUTENÇÃO DE ESCRITÓRIO,25,1716,12,2835882,41660.70,948.00
2019,55,5,PB,PDT,PASSAGEM AÉREA,20,1716,12,2835882,41660.70,3917.92
2015,55,1,PB,REPUBLICANOS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,21,1716,12,2835882,41660.70,69.00
2017,55,3,PB,PTB,ASSESSORIA TÉCNICA/JURÍDICA,25,1716,12,2835882,41660.70,84905.00
2016,55,2,PB,PROS,LOCAÇÃO DE AUTOMÓVEIS,11,1716,12,2835882,41660.70,24932.40
2018,55,4,PB,REPUBLICANOS,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,21,1716,12,2835882,41660.70,34770.00
2018,55,4,PB,PP,DIVULGAÇÃO MANDATO,38,1716,12,2835882,41660.70,54500.00
2019,55,5,PB,MDB,SERVIÇOS POSTAIS,65,1716,12,2835882,41660.70,794.46
2016,55,2,PB,PTB,COMBUSTÍVEIS E LUBRIFICANTES,25,1716,12,2835882,41660.70,17164.61
2017,55,3,PB,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,1716,12,2835882,41660.70,21000.00
2019,55,5,PB,REPUBLICANOS,TELEFONIA,21,1716,12,2835882,41660.70,314.56
2017,55,3,PB,PSD,DIVULGAÇÃO MANDATO,36,1716,12,2835882,41660.70,199783.65
2016,55,2,PB,PSC,DIVULGAÇÃO MANDATO,13,1716,12,2835882,41660.70,41580.00
2018,55,4,PB,PROS,MANUTENÇÃO DE ESCRITÓRIO,11,1716,12,2835882,41660.70,19184.22
2016,55,2,PB,REPUBLICANOS,COMBUSTÍVEIS E LUBRIFICANTES,21,1716,12,2835882,41660.70,42371.27
2016,55,2,PB,PROS,DIVULGAÇÃO MANDATO,11,1716,12,2835882,41660.70,91248.60
2015,55,1,PB,PTB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",25,1716,12,2835882,41660.70,5204.26
2019,55,5,PB,PT,DIVULGAÇÃO MANDATO,68,1716,12,2835882,41660.70,3929.20
2015,55,1,PB,PDT,LOCAÇÃO DE AUTOMÓVEIS,20,1716,12,2835882,41660.70,5900.00
2018,55,4,PB,PTB,ASSINATURA DE PUBLICAÇÕES,25,1716,12,2835882,41660.70,1614.14
2019,55,5,PB,PSC,TELEFONIA,13,1716,12,2835882,41660.70,699.78
2017,55,3,PB,PSD,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,36,1716,12,2835882,41660.70,212.57
2019,55,5,PB,PL,SERVIÇOS POSTAIS,34,1716,12,2835882,41660.70,398.08
2018,55,4,PB,PSB,TELEFONIA,34,1716,12,2835882,41660.70,10214.47
2015,55,1,PB,PSDB,ASSESSORIA TÉCNICA/JURÍDICA,54,1716,12,2835882,41660.70,12330.00
2018,55,4,PB,PSC,COMBUSTÍVEIS E LUBRIFICANTES,13,1716,12,2835882,41660.70,19796.21
2015,55,1,PB,PSB,COMBUSTÍVEIS E LUBRIFICANTES,34,1716,12,2835882,41660.70,47449.89
2015,55,1,PB,PSDB,LOCAÇÃO DE AUTOMÓVEIS,54,1716,12,2835882,41660.70,33000.00
2016,55,2,PB,PSB,DIVULGAÇÃO MANDATO,34,1716,12,2835882,41660.70,147503.50
2018,55,4,PB,PT,LOCAÇÃO DE AUTOMÓVEIS,68,1716,12,2835882,41660.70,54460.00
2018,55,4,PB,PT,MANUTENÇÃO DE ESCRITÓRIO,68,1716,12,2835882,41660.70,53659.84
2017,55,3,PB,PSDB,LOCAÇÃO DE AUTOMÓVEIS,54,1716,12,2835882,41660.70,39600.00
2015,55,1,PB,PSD,PASSAGEM AÉREA,36,1716,12,2835882,41660.70,95261.09
2019,55,5,PB,PT,LOCAÇÃO DE AUTOMÓVEIS,68,1716,12,2835882,41660.70,4900.00
2017,55,3,PB,PT,PASSAGEM AÉREA,68,1716,12,2835882,41660.70,168803.71
2017,55,3,PB,PL,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1716,12,2835882,41660.70,1004.65
2017,55,3,PB,PL,DIVULGAÇÃO MANDATO,34,1716,12,2835882,41660.70,359000.00
2018,55,4,PB,PDT,SERVIÇOS POSTAIS,20,1716,12,2835882,41660.70,1124.88
2019,55,5,PB,PSC,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1716,12,2835882,41660.70,100.00
2016,55,2,PB,PL,COMBUSTÍVEIS E LUBRIFICANTES,34,1716,12,2835882,41660.70,19091.51
2017,55,3,PB,REPUBLICANOS,DIVULGAÇÃO MANDATO,21,1716,12,2835882,41660.70,305550.00
2016,55,2,PB,PSB,TELEFONIA,34,1716,12,2835882,41660.70,12810.24
2016,55,2,PB,PTB,DIVULGAÇÃO MANDATO,25,1716,12,2835882,41660.70,298382.00
2016,55,2,PB,PDT,MANUTENÇÃO DE ESCRITÓRIO,20,1716,12,2835882,41660.70,688.90
2015,55,1,PB,PSD,MANUTENÇÃO DE ESCRITÓRIO,36,1716,12,2835882,41660.70,46645.88
