"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"21672","2020","9","56","2","RS","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,1619,31,8354732,40504.04,189.5,"2"
"21347","2020","9","56","2","RS","PSD","SERVIÇOS POSTAIS",35,1619,31,8354732,40504.04,79.6,"2"
"20360","2020","9","56","2","RS","PSDB","ASSINATURA DE PUBLICAÇÕES",29,1619,31,8354732,40504.04,180,"1"
"20402","2020","9","56","2","RS","PSOL","ASSINATURA DE PUBLICAÇÕES",10,1619,31,8354732,40504.04,162.8,"1"
"21833","2020","9","56","2","RS","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",30,1619,31,8354732,40504.04,129.9,"2"
"22179","2020","9","56","2","SC","CIDADANIA","SERVIÇOS POSTAIS",8,1314,16,5070212,39505.92,101.98,"1"
"22441","2020","9","56","2","SC","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1314,16,5070212,39505.92,103.38,"1"
"22200","2020","9","56","2","SC","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1314,16,5070212,39505.92,101.61,"2"
"22064","2020","9","56","2","SC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,5070212,39505.92,161.78,"1"
"23720","2020","9","56","2","SE","REPUBLICANOS","TELEFONIA",30,1292,8,1577058,39767.4,118.68,"2"
"24318","2020","9","56","2","SP","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,873,70,33040411,36671.67,27.4,"1"
"24481","2020","9","56","2","SP","NOVO","TELEFONIA",8,873,70,33040411,36671.67,119.26,"2"
"23785","2020","9","56","2","SP","PSC","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,873,70,33040411,36671.67,178,"1"
"23778","2020","9","56","2","SP","PSDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",29,873,70,33040411,36671.67,83,"1"
"25159","2020","9","56","2","TO","PT","SERVIÇOS POSTAIS",54,620,8,1039439,39131.75,35.1,"1"
"901","2020","10","56","2","AL","PV","COMBUSTÍVEIS E LUBRIFICANTES",4,1485,9,2187967,40572.24,150,"2"
"3325","2020","10","56","2","BA","PL","SERVIÇOS POSTAIS",33,1060,39,10393170,38638.99,54.12,"1"
"3391","2020","10","56","2","BA","PODEMOS","TELEFONIA",17,1060,39,10393170,38638.99,1.65,"4"
"3466","2020","10","56","2","BA","UNIÃO","SERVIÇOS POSTAIS",52,1060,39,10393170,38638.99,116.5,"2"
"5264","2020","10","56","2","ES","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,947,10,2754728,37052.05,87.6,"2"
"5817","2020","10","56","2","ES","PSB","SERVIÇOS POSTAIS",32,947,10,2754728,37052.05,213.3,"1"
"5299","2020","10","56","2","ES","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,947,10,2754728,37052.05,69.8,"1"
"6001","2020","10","56","2","GO","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,173,17,4454497,35135.2,210,"2"
"6421","2020","10","56","2","GO","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,173,17,4454497,35135.2,89.8,"2"
"6003","2020","10","56","2","GO","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,173,17,4454497,35135.2,191,"1"
"7952","2020","10","56","2","MA","PT","SERVIÇOS POSTAIS",54,1524,18,4537237,41779.83,142.77,"1"
"7192","2020","10","56","2","MA","REPUBLICANOS","SERVIÇOS POSTAIS",30,1524,18,4537237,41779.83,156.5,"1"
"9391","2020","10","56","2","MG","NOVO","MANUTENÇÃO DE ESCRITÓRIO",8,624,53,15700966,35720.85,194.08,"2"
"9317","2020","10","56","2","MG","PATRIOTA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,624,53,15700966,35720.85,112.7,"1"
"9862","2020","10","56","2","MG","PDT","SERVIÇOS POSTAIS",28,624,53,15700966,35720.85,37.15,"1"
"9816","2020","10","56","2","MG","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,624,53,15700966,35720.85,106.47,"2"
"9209","2020","10","56","2","MG","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,624,53,15700966,35720.85,66.1,"1"
"8575","2020","10","56","2","MG","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,624,53,15700966,35720.85,230.28,"1"
"9524","2020","10","56","2","MG","PV","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",4,624,53,15700966,35720.85,211.5,"3"
"9226","2020","10","56","2","MG","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,624,53,15700966,35720.85,160.35,"1"
"9851","2020","10","56","2","MG","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,624,53,15700966,35720.85,193.79,"2"
"10514","2020","10","56","2","MS","PL","TELEFONIA",33,878,8,1877982,40170.98,7.08,"1"
"10726","2020","10","56","2","MS","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,878,8,1877982,40170.98,89.9,"3"
"10233","2020","10","56","2","MS","PT","SERVIÇOS POSTAIS",54,878,8,1877982,40170.98,72.82,"1"
"11203","2020","10","56","2","MT","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,873,8,2330281,39056.17,86.93,"2"
"13176","2020","10","56","2","PB","PSDB","SERVIÇOS POSTAIS",29,1716,12,2867649,41660.7,68.61,"1"
"13787","2020","10","56","2","PE","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1657,25,6570072,41304.94,227.7,"1"
"13902","2020","10","56","2","PE","SOLIDARIEDADE","TELEFONIA",13,1657,25,6570072,41304.94,170.01,"2"
"16649","2020","10","56","2","PR","MDB","ASSINATURA DE PUBLICAÇÕES",34,1081,30,7971087,38500,29.9,"2"
"16759","2020","10","56","2","PR","PL","ASSINATURA DE PUBLICAÇÕES",33,1081,30,7971087,38500,108.8,"1"
"16891","2020","10","56","2","PR","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1081,30,7971087,38500,132.36,"2"
"18034","2020","10","56","2","RJ","PATRIOTA","TELEFONIA",9,933,46,12408340,35388.11,134.33,"2"
"17971","2020","10","56","2","RJ","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,933,46,12408340,35388.11,70.01,"2"
"18088","2020","10","56","2","RJ","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,933,46,12408340,35388.11,194.08,"1"
"19825","2020","10","56","2","RO","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1900,8,1175733,43300.63,112.34,"2"
"19256","2020","10","56","2","RO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,1900,8,1175733,43300.63,183,"2"
"19883","2020","10","56","2","RR","REDE","DIVULGAÇÃO MANDATO",1,2496,8,333464,45240.67,40,"1"
"21485","2020","10","56","2","RS","MDB","ASSINATURA DE PUBLICAÇÕES",34,1619,31,8354732,40504.04,187.4,"1"
"21592","2020","10","56","2","RS","NOVO","COMBUSTÍVEIS E LUBRIFICANTES",8,1619,31,8354732,40504.04,85.08,"2"
"21545","2020","10","56","2","RS","PDT","SERVIÇOS POSTAIS",28,1619,31,8354732,40504.04,55.72,"2"
"21234","2020","10","56","2","RS","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17,1619,31,8354732,40504.04,77.58,"2"
"20343","2020","10","56","2","RS","PP","SERVIÇOS POSTAIS",38,1619,31,8354732,40504.04,110.65,"1"
"21633","2020","10","56","2","RS","PSB","ASSINATURA DE PUBLICAÇÕES",32,1619,31,8354732,40504.04,42.9,"2"
"21429","2020","10","56","2","RS","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1619,31,8354732,40504.04,73.76,"2"
"23154","2020","10","56","2","SC","CIDADANIA","TELEFONIA",8,1314,16,5070212,39505.92,10.69,"3"
"21980","2020","10","56","2","SC","MDB","SERVIÇOS POSTAIS",34,1314,16,5070212,39505.92,68.85,"1"
"22340","2020","10","56","2","SC","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1314,16,5070212,39505.92,32.25,"2"
"22321","2020","10","56","2","SC","PSD","SERVIÇOS POSTAIS",35,1314,16,5070212,39505.92,65.25,"3"
"22500","2020","10","56","2","SC","PT","SERVIÇOS POSTAIS",54,1314,16,5070212,39505.92,112.61,"2"
"23660","2020","10","56","2","SE","REPUBLICANOS","TELEFONIA",30,1292,8,1577058,39767.4,118.39,"2"
"23583","2020","10","56","2","SE","UNIÃO","TELEFONIA",52,1292,8,1577058,39767.4,31.75,"1"
"23984","2020","10","56","2","SP","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,873,70,33040411,36671.67,175,"1"
"23771","2020","10","56","2","SP","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",32,873,70,33040411,36671.67,52.48,"1"
"24267","2020","10","56","2","SP","PSDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",29,873,70,33040411,36671.67,143.05,"1"
"25305","2020","10","56","2","TO","PT","SERVIÇOS POSTAIS",54,620,8,1039439,39131.75,39.7,"2"
"302","2020","11","56","2","AC","PT","TELEFONIA",54,2246,8,547680,44260.6,1.66,"2"
"713","2020","11","56","2","AL","PV","SERVIÇOS POSTAIS",4,1485,9,2187967,40572.24,100.73,"1"
"1837","2020","11","56","2","AP","PL","TELEFONIA",33,1791,8,512110,43002.92,111.51,"2"
"3561","2020","11","56","2","BA","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",17,1060,39,10393170,38638.99,167.9,"3"
"2301","2020","11","56","2","BA","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1060,39,10393170,38638.99,222,"1"
"2305","2020","11","56","2","BA","UNIÃO","SERVIÇOS POSTAIS",52,1060,39,10393170,38638.99,188.64,"1"
"3830","2020","11","56","2","CE","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",28,1687,22,6344483,42079.91,99.69,"1"
"5855","2020","11","56","2","ES","PDT","SERVIÇOS POSTAIS",28,947,10,2754728,37052.05,111.77,"3"
"5290","2020","11","56","2","ES","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,947,10,2754728,37052.05,69.8,"1"
"6141","2020","11","56","2","GO","PP","SERVIÇOS POSTAIS",38,173,17,4454497,35135.2,164,"1"
"6398","2020","11","56","2","GO","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,173,17,4454497,35135.2,198.47,"3"
"7935","2020","11","56","2","MA","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1524,18,4537237,41779.83,129.6,"1"
"7183","2020","11","56","2","MA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1524,18,4537237,41779.83,61,"1"
"9506","2020","11","56","2","MG","NOVO","MANUTENÇÃO DE ESCRITÓRIO",8,624,53,15700966,35720.85,115.31,"2"
"9262","2020","11","56","2","MG","PODEMOS","SERVIÇOS POSTAIS",17,624,53,15700966,35720.85,59.18,"1"
"8721","2020","11","56","2","MG","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,624,53,15700966,35720.85,194.06,"1"
"8632","2020","11","56","2","MG","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,624,53,15700966,35720.85,135.21,"1"
"9944","2020","11","56","2","MG","PSDB","SERVIÇOS POSTAIS",29,624,53,15700966,35720.85,84.12,"2"
"8517","2020","11","56","2","MG","PSOL","TELEFONIA",10,624,53,15700966,35720.85,3.17,"1"
"9835","2020","11","56","2","MG","PT","ASSINATURA DE PUBLICAÇÕES",54,624,53,15700966,35720.85,19.9,"2"
"9805","2020","11","56","2","MG","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,624,53,15700966,35720.85,201.38,"1"
"10706","2020","11","56","2","MS","PT","SERVIÇOS POSTAIS",54,878,8,1877982,40170.98,55.72,"2"
"12041","2020","11","56","2","PA","REPUBLICANOS","SERVIÇOS POSTAIS",30,1592,17,5499283,41855.59,99.47,"2"
"13205","2020","11","56","2","PB","PSDB","TELEFONIA",29,1716,12,2867649,41660.7,4.48,"1"
"13187","2020","11","56","2","PB","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1716,12,2867649,41660.7,149,"2"
"14013","2020","11","56","2","PE","MDB","SERVIÇOS POSTAIS",34,1657,25,6570072,41304.94,121.94,"2"
"16433","2020","11","56","2","PR","PL","ASSINATURA DE PUBLICAÇÕES",33,1081,30,7971087,38500,158.7,"1"
"16852","2020","11","56","2","PR","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1081,30,7971087,38500,117.47,"2"
"16696","2020","11","56","2","PR","PV","TELEFONIA",4,1081,30,7971087,38500,5.34,"2"
"18593","2020","11","56","2","RJ","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,933,46,12408340,35388.11,49.3,"2"
"18326","2020","11","56","2","RJ","PATRIOTA","TELEFONIA",9,933,46,12408340,35388.11,67.24,"2"
"18338","2020","11","56","2","RJ","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",10,933,46,12408340,35388.11,206.89,"2"
"18334","2020","11","56","2","RJ","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,933,46,12408340,35388.11,63.9,"1"
"18838","2020","11","56","2","RN","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1775,8,2373619,42360.13,13.22,"1"
"19174","2020","11","56","2","RO","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1900,8,1175733,43300.63,124.29,"1"
"19731","2020","11","56","2","RO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,1900,8,1175733,43300.63,120,"3"
"21625","2020","11","56","2","RS","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1619,31,8354732,40504.04,150,"3"
"21629","2020","11","56","2","RS","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1619,31,8354732,40504.04,25.2,"1"
"21483","2020","11","56","2","RS","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",28,1619,31,8354732,40504.04,128.1,"2"
"21912","2020","11","56","2","RS","PODEMOS","TELEFONIA",17,1619,31,8354732,40504.04,119.82,"2"
"21376","2020","11","56","2","RS","PSD","SERVIÇOS POSTAIS",35,1619,31,8354732,40504.04,79.6,"3"
"21529","2020","11","56","2","RS","PSOL","TELEFONIA",10,1619,31,8354732,40504.04,116.43,"1"
"21543","2020","11","56","2","RS","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1619,31,8354732,40504.04,35,"1"
"22390","2020","11","56","2","SC","CIDADANIA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",8,1314,16,5070212,39505.92,90,"2"
"22268","2020","11","56","2","SC","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1314,16,5070212,39505.92,61.18,"1"
"23166","2020","11","56","2","SC","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1314,16,5070212,39505.92,96.61,"2"
"22473","2020","11","56","2","SC","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1314,16,5070212,39505.92,50,"3"
"22005","2020","11","56","2","SC","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1314,16,5070212,39505.92,12.41,"1"
"22246","2020","11","56","2","SC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,1314,16,5070212,39505.92,74,"2"
"22459","2020","11","56","2","SC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,5070212,39505.92,104.77,"2"
"23570","2020","11","56","2","SE","UNIÃO","SERVIÇOS POSTAIS",52,1292,8,1577058,39767.4,42.06,"1"
"24204","2020","11","56","2","SP","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,873,70,33040411,36671.67,125.62,"1"
"25073","2020","11","56","2","SP","PL","ASSINATURA DE PUBLICAÇÕES",33,873,70,33040411,36671.67,171.8,"2"
"24007","2020","11","56","2","SP","PP","MANUTENÇÃO DE ESCRITÓRIO",38,873,70,33040411,36671.67,124.5,"1"
"24214","2020","11","56","2","SP","PROS","TELEFONIA",8,873,70,33040411,36671.67,1.64,"2"
"24512","2020","11","56","2","SP","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,873,70,33040411,36671.67,74.83,"2"
"23896","2020","11","56","2","SP","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,873,70,33040411,36671.67,62.5,"1"
"25225","2020","11","56","2","TO","PL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",33,620,8,1039439,39131.75,149.99,"1"
"25203","2020","11","56","2","TO","PODEMOS","TELEFONIA",17,620,8,1039439,39131.75,3.98,"1"
"25190","2020","11","56","2","TO","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,620,8,1039439,39131.75,72.5,"1"
"173","2020","12","56","2","AC","PT","ASSINATURA DE PUBLICAÇÕES",54,2246,8,547680,44260.6,94.8,"3"
"845","2020","12","56","2","AL","PSB","SERVIÇOS POSTAIS",32,1485,9,2187967,40572.24,62.95,"2"
"731","2020","12","56","2","AL","PV","TELEFONIA",4,1485,9,2187967,40572.24,134.56,"1"
"1293","2020","12","56","2","AM","REPUBLICANOS","SERVIÇOS POSTAIS",30,1932,8,2428098,43198.26,166.17,"1"
"1767","2020","12","56","2","AP","PL","SERVIÇOS POSTAIS",33,1791,8,512110,43002.92,86.21,"1"
"1678","2020","12","56","2","AP","PP","TELEFONIA",38,1791,8,512110,43002.92,127.22,"1"
"3353","2020","12","56","2","BA","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1060,39,10393170,38638.99,197.4,"2"
"2415","2020","12","56","2","BA","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1060,39,10393170,38638.99,171.1,"1"
"2327","2020","12","56","2","BA","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,1060,39,10393170,38638.99,7,"1"
"3787","2020","12","56","2","CE","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",28,1687,22,6344483,42079.91,53,"1"
"3806","2020","12","56","2","CE","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1687,22,6344483,42079.91,200,"1"
"3867","2020","12","56","2","CE","PSDB","SERVIÇOS POSTAIS",29,1687,22,6344483,42079.91,217.21,"2"
"3680","2020","12","56","2","CE","UNIÃO","SERVIÇOS POSTAIS",52,1687,22,6344483,42079.91,55.72,"1"
"5865","2020","12","56","2","ES","PDT","TELEFONIA",28,947,10,2754728,37052.05,206.33,"2"
"5811","2020","12","56","2","ES","PP","SERVIÇOS POSTAIS",38,947,10,2754728,37052.05,226.34,"2"
"5701","2020","12","56","2","ES","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,947,10,2754728,37052.05,29.8,"2"
"6270","2020","12","56","2","GO","PL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",33,173,17,4454497,35135.2,49.9,"2"
"6025","2020","12","56","2","GO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,173,17,4454497,35135.2,74.61,"1"
"8133","2020","12","56","2","MA","MDB","SERVIÇOS POSTAIS",34,1524,18,4537237,41779.83,24.6,"2"
"8090","2020","12","56","2","MA","PCdoB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1524,18,4537237,41779.83,120,"2"
"8655","2020","12","56","2","MG","AVANTE","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",7,624,53,15700966,35720.85,99.9,"1"
"9603","2020","12","56","2","MG","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,624,53,15700966,35720.85,189.29,"3"
"9251","2020","12","56","2","MG","PATRIOTA","SERVIÇOS POSTAIS",9,624,53,15700966,35720.85,10.25,"1"
"9559","2020","12","56","2","MG","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,624,53,15700966,35720.85,164,"1"
"8625","2020","12","56","2","MG","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,624,53,15700966,35720.85,213.63,"1"
"10234","2020","12","56","2","MS","PL","SERVIÇOS POSTAIS",33,878,8,1877982,40170.98,31.1,"1"
"10600","2020","12","56","2","MS","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,878,8,1877982,40170.98,14.9,"2"
"10668","2020","12","56","2","MS","PSD","TELEFONIA",35,878,8,1877982,40170.98,0.44,"2"
"12050","2020","12","56","2","PA","PSDB","SERVIÇOS POSTAIS",29,1592,17,5499283,41855.59,205.34,"2"
"13215","2020","12","56","2","PB","PSB","TELEFONIA",32,1716,12,2867649,41660.7,225.89,"1"
"13369","2020","12","56","2","PB","REPUBLICANOS","SERVIÇOS POSTAIS",30,1716,12,2867649,41660.7,30.8,"2"
"13923","2020","12","56","2","PE","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1657,25,6570072,41304.94,65.8,"2"
"13812","2020","12","56","2","PE","REDE","COMBUSTÍVEIS E LUBRIFICANTES",1,1657,25,6570072,41304.94,200,"2"
"14764","2020","12","56","2","PI","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1313,10,2370894,40599.91,56.19,"1"
"14759","2020","12","56","2","PI","REPUBLICANOS","TELEFONIA",30,1313,10,2370894,40599.91,2.28,"1"
"16749","2020","12","56","2","PR","PDT","PASSAGEM AÉREA",28,1081,30,7971087,38500,-1069.15,"2"
"16732","2020","12","56","2","PR","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1081,30,7971087,38500,64.69,"2"
"16407","2020","12","56","2","PR","PROS","SERVIÇOS POSTAIS",8,1081,30,7971087,38500,74.15,"1"
"16398","2020","12","56","2","PR","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1081,30,7971087,38500,197.96,"1"
"15737","2020","12","56","2","PR","PV","TELEFONIA",4,1081,30,7971087,38500,8.59,"1"
"16353","2020","12","56","2","PR","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1081,30,7971087,38500,86.58,"1"
"18619","2020","12","56","2","RJ","NOVO","MANUTENÇÃO DE ESCRITÓRIO",8,933,46,12408340,35388.11,159.05,"2"
"18047","2020","12","56","2","RJ","PATRIOTA","TELEFONIA",9,933,46,12408340,35388.11,72.87,"1"
"18132","2020","12","56","2","RJ","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,933,46,12408340,35388.11,70,"2"
"18090","2020","12","56","2","RJ","PSOL","SERVIÇOS POSTAIS",10,933,46,12408340,35388.11,63.7,"1"
"18321","2020","12","56","2","RJ","PTB","PASSAGEM AÉREA",10,933,46,12408340,35388.11,-329.12,"2"
"18001","2020","12","56","2","RJ","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,933,46,12408340,35388.11,194.08,"1"
"18850","2020","12","56","2","RN","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1775,8,2373619,42360.13,172.44,"1"
"19342","2020","12","56","2","RO","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1900,8,1175733,43300.63,219.45,"2"
"19221","2020","12","56","2","RO","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1900,8,1175733,43300.63,128.5,"1"
"21551","2020","12","56","2","RS","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1619,31,8354732,40504.04,150,"3"
"21807","2020","12","56","2","RS","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",17,1619,31,8354732,40504.04,32,"3"
"21282","2020","12","56","2","RS","PSB","PASSAGEM AÉREA",32,1619,31,8354732,40504.04,-967.54,"1"
"21249","2020","12","56","2","RS","PSD","SERVIÇOS POSTAIS",35,1619,31,8354732,40504.04,79.6,"1"
"21870","2020","12","56","2","RS","PSOL","TELEFONIA",10,1619,31,8354732,40504.04,116.43,"2"
"20469","2020","12","56","2","RS","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1619,31,8354732,40504.04,48.5,"1"
"21615","2020","12","56","2","RS","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",30,1619,31,8354732,40504.04,19.9,"2"
"22244","2020","12","56","2","SC","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,1314,16,5070212,39505.92,152,"3"
"22085","2020","12","56","2","SC","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1314,16,5070212,39505.92,28,"1"
"22166","2020","12","56","2","SC","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1314,16,5070212,39505.92,95.36,"2"
"22128","2020","12","56","2","SC","PSDB","PASSAGEM AÉREA",29,1314,16,5070212,39505.92,-96.39,"1"
"23578","2020","12","56","2","SE","UNIÃO","SERVIÇOS POSTAIS",52,1292,8,1577058,39767.4,37.15,"1"
"23826","2020","12","56","2","SP","PROS","TELEFONIA",8,873,70,33040411,36671.67,3.46,"1"
"24354","2020","12","56","2","SP","PSC","SERVIÇOS POSTAIS",8,873,70,33040411,36671.67,37.15,"2"
"25295","2020","12","56","2","TO","PSC","TELEFONIA",8,620,8,1039439,39131.75,220.25,"2"
"25157","2020","12","56","2","TO","PT","SERVIÇOS POSTAIS",54,620,8,1039439,39131.75,90.7,"1"
"630","2021","1","56","3","AL","PV","TELEFONIA",4,1485,9,2187967,40572.24,130,"2"
"1450","2021","1","56","3","AM","PL","TELEFONIA",33,1932,8,2428098,43198.26,11.59,"2"
"1311","2021","1","56","3","AM","PSD","SERVIÇOS POSTAIS",35,1932,8,2428098,43198.26,191.81,"1"
"1451","2021","1","56","3","AM","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,1932,8,2428098,43198.26,200,"2"
"1720","2021","1","56","3","AP","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1791,8,512110,43002.92,39.35,"1"
