"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"163131","2016","8","55","2","SE","PL","TELEFONIA",34,1292,8,1454165,39767.4,203.55,"1983"
"18117","2016","8","55","2","BA","MDB","TELEFONIA",65,1060,39,10185417,38638.99,2075.35,"201"
"14319","2016","8","55","2","AP","PSB","TELEFONIA",34,1791,8,455514,43002.92,996.98,"178"
"177760","2016","8","55","2","SP","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,873,70,31998432,36671.67,3435.23,"2150"
"98341","2016","8","55","2","PE","PSDB","PASSAGEM AÉREA",54,1657,25,6356307,41304.94,16951.07,"1157"
"19226","2016","8","55","2","BA","PSD","ASSINATURA DE PUBLICAÇÕES",36,1060,39,10185417,38638.99,638.14,"223"
"7907","2016","8","55","2","AL","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1485,9,1995727,40572.24,3070.84,"96"
"147206","2016","8","55","2","RS","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1619,31,8392033,40504.04,8746.07,"1811"
"135012","2016","8","55","2","RN","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,1775,8,2327451,42360.13,26500,"1647"
"102912","2016","8","55","2","PE","PATRIOTA","MANUTENÇÃO DE ESCRITÓRIO",5,1657,25,6356307,41304.94,122,"1243"
"170794","2016","8","55","2","SP","PSL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",1,873,70,31998432,36671.67,1133.45,"2063"
"108137","2016","8","55","2","PR","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1081,30,7865950,38500,341.6,"1326"
"132679","2016","8","55","2","RN","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,1775,8,2327451,42360.13,591,"1637"
"145933","2016","8","55","2","RS","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1619,31,8392033,40504.04,4004.82,"1776"
"72392","2016","8","55","2","MS","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,878,8,1818937,40170.98,3789.5,"876"
"147134","2016","8","55","2","RS","DEM","DIVULGAÇÃO MANDATO",21,1619,31,8392033,40504.04,6417.2,"1809"
"89026","2016","8","55","2","PB","PROS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",11,1716,12,2835882,41660.7,350.5,"1102"
"175836","2016","8","55","2","SP","PSC","PASSAGEM AÉREA",13,873,70,31998432,36671.67,20135.91,"2097"
"32543","2016","8","55","2","CE","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1687,22,6271554,42079.91,9650,"401"
"3835","2016","8","55","2","AC","DEM","SERVIÇOS POSTAIS",21,2246,8,506724,44260.6,127.45,"44"
"135340","2016","8","55","2","RN","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1775,8,2327451,42360.13,84.66,"1656"
"70940","2016","8","55","2","MG","DEM","SERVIÇOS POSTAIS",21,624,53,15248681,35720.85,6963.13,"854"
"36800","2016","8","55","2","DF","PL","ASSESSORIA TÉCNICA/JURÍDICA",34,0,8,1897677,30416.8,12410,"456"
"13484","2016","8","55","2","AP","PCdoB","TELEFONIA",10,1791,8,455514,43002.92,1079,"165"
"51410","2016","9","55","2","MA","PL","SERVIÇOS POSTAIS",34,1524,18,4497336,41779.83,1368.7,"647"
"109885","2016","9","55","2","PR","PT","PASSAGEM AÉREA",68,1081,30,7865950,38500,22834.25,"1366"
"174509","2016","9","55","2","SP","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,873,70,31998432,36671.67,547.3,"2035"
"184460","2016","9","55","2","TO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,620,8,996887,39131.75,1304,"2175"
"39583","2016","9","55","2","ES","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,947,10,2653536,37052.05,5433.93,"520"
"47964","2016","9","55","2","GO","PP","SERVIÇOS POSTAIS",38,173,17,4331733,35135.2,303.97,"598"
"177816","2016","9","55","2","SP","PSC","TELEFONIA",13,873,70,31998432,36671.67,1447.71,"2108"
"17763","2016","9","55","2","BA","MDB","SERVIÇOS POSTAIS",65,1060,39,10185417,38638.99,161.64,"192"
"78701","2016","9","55","2","MT","PP","PASSAGEM AÉREA",38,873,8,2189703,39056.17,4349.12,"957"
"146717","2016","9","55","2","RS","REPUBLICANOS","TELEFONIA",21,1619,31,8392033,40504.04,1706.99,"1765"
"178027","2016","9","55","2","SP","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,873,70,31998432,36671.67,1520,"2114"
"110292","2016","9","55","2","PR","CIDADANIA","TELEFONIA",10,1081,30,7865950,38500,1262.75,"1372"
"159780","2016","9","55","2","SC","CIDADANIA","ASSESSORIA TÉCNICA/JURÍDICA",10,1314,16,4859324,39505.92,1000,"1877"
"122170","2016","9","55","2","RJ","PDT","SERVIÇOS POSTAIS",20,933,46,12141145,35388.11,105.4,"1506"
"122405","2016","9","55","2","RJ","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,933,46,12141145,35388.11,665,"1514"
"10662","2016","9","55","2","AM","REPUBLICANOS","SERVIÇOS POSTAIS",21,1932,8,2226891,43198.26,180.32,"119"
"174526","2016","9","55","2","SP","PSDB","TELEFONIA",54,873,70,31998432,36671.67,28699.62,"2037"
"150522","2016","9","55","2","RS","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1619,31,8392033,40504.04,1800,"1836"
"170232","2016","9","55","2","SP","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,873,70,31998432,36671.67,365.37,"2008"
"138016","2016","9","55","2","RO","REPUBLICANOS","TELEFONIA",21,1900,8,1127154,43300.63,1416.24,"1665"
"3260","2016","9","55","2","AC","PT","DIVULGAÇÃO MANDATO",68,2246,8,506724,44260.6,20050,"33"
"148391","2016","9","55","2","RS","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1619,31,8392033,40504.04,5658.11,"1800"
"159868","2016","9","55","2","SC","CIDADANIA","TELEFONIA",10,1314,16,4859324,39505.92,3136.29,"1879"
"102723","2016","9","55","2","PE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1657,25,6356307,41304.94,9285.65,"1229"
"113958","2016","9","55","2","PR","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1081,30,7865950,38500,13661.72,"1429"
"243","2016","9","55","2","AC","PSB","TELEFONIA",34,2246,8,506724,44260.6,2182.8,"5"
"176762","2016","9","55","2","SP","PCdoB","PASSAGEM AÉREA",10,873,70,31998432,36671.67,5148.68,"2083"
"62511","2016","9","55","2","MG","PSL","ASSESSORIA TÉCNICA/JURÍDICA",1,624,53,15248681,35720.85,3627,"807"
"32959","2016","9","55","2","CE","PODEMOS","DIVULGAÇÃO MANDATO",9,1687,22,6271554,42079.91,9000,"410"
"178317","2016","9","55","2","SP","PSD","SERVIÇOS POSTAIS",36,873,70,31998432,36671.67,227.99,"2117"
"62063","2016","9","55","2","MG","PDT","ASSESSORIA TÉCNICA/JURÍDICA",20,624,53,15248681,35720.85,500,"800"
"169325","2016","9","55","2","SP","DEM","ASSESSORIA TÉCNICA/JURÍDICA",21,873,70,31998432,36671.67,15900,"1985"
"109053","2016","9","55","2","PR","PP","TELEFONIA",38,1081,30,7865950,38500,9969.35,"1353"
"57849","2016","9","55","2","MG","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,624,53,15248681,35720.85,473,"732"
"113072","2016","9","55","2","PR","PSB","ASSESSORIA TÉCNICA/JURÍDICA",34,1081,30,7865950,38500,7500,"1412"
"39231","2016","9","55","2","ES","PP","PASSAGEM AÉREA",38,947,10,2653536,37052.05,10622.87,"513"
"75520","2016","9","55","2","MT","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,873,8,2189703,39056.17,1220,"923"
"183964","2016","9","55","2","TO","PSD","TELEFONIA",36,620,8,996887,39131.75,2173.49,"2162"
"18425","2016","9","55","2","BA","PCdoB","DIVULGAÇÃO MANDATO",10,1060,39,10185417,38638.99,3050.2,"206"
"89526","2016","9","55","2","PB","DEM","SERVIÇOS POSTAIS",21,1716,12,2835882,41660.7,415.88,"1118"
"40171","2016","9","55","2","ES","PP","SERVIÇOS POSTAIS",38,947,10,2653536,37052.05,204.29,"535"
"108606","2016","9","55","2","PR","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1081,30,7865950,38500,9799.39,"1344"
"90323","2016","9","55","2","PB","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1716,12,2835882,41660.7,6000,"1135"
"31595","2016","9","55","2","CE","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1687,22,6271554,42079.91,12000,"385"
"75882","2016","9","55","2","MT","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,873,8,2189703,39056.17,6000,"931"
"100605","2016","9","55","2","PE","CIDADANIA","PASSAGEM AÉREA",10,1657,25,6356307,41304.94,5710.5,"1188"
"33594","2016","9","55","2","CE","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,1687,22,6271554,42079.91,4800,"425"
"161629","2016","9","55","2","SC","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1314,16,4859324,39505.92,6244.68,"1921"
"20971","2016","9","55","2","BA","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1060,39,10185417,38638.99,9291.92,"266"
"88711","2016","9","55","2","PB","REPUBLICANOS","PASSAGEM AÉREA",21,1716,12,2835882,41660.7,7877.52,"1103"
"37238","2016","9","55","2","DF","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,0,8,1897677,30416.8,1060.62,"485"
"163469","2016","9","55","2","SE","PT","SERVIÇOS POSTAIS",68,1292,8,1454165,39767.4,140.1,"1954"
"32184","2016","9","55","2","CE","PDT","SERVIÇOS POSTAIS",20,1687,22,6271554,42079.91,162.61,"396"
"144771","2016","9","55","2","RR","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,2496,8,299558,45240.67,4000,"1742"
"163848","2016","9","55","2","SE","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,1292,8,1454165,39767.4,208.76,"1966"
"135380","2016","9","55","2","RN","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1775,8,2327451,42360.13,6480,"1623"
"100586","2016","9","55","2","PE","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1657,25,6356307,41304.94,1779.76,"1186"
"46950","2016","9","55","2","GO","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,173,17,4331733,35135.2,5059.55,"576"
"176316","2016","9","55","2","SP","MDB","DIVULGAÇÃO MANDATO",65,873,70,31998432,36671.67,20109.89,"2076"
"97949","2016","9","55","2","PE","SOLIDARIEDADE","PASSAGEM AÉREA",15,1657,25,6356307,41304.94,7015.47,"1140"
"174787","2016","9","55","2","SP","PSL","LOCAÇÃO DE AUTOMÓVEIS",1,873,70,31998432,36671.67,3740.49,"2047"
"23492","2016","9","55","2","BA","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1060,39,10185417,38638.99,154.19,"324"
"74629","2016","9","55","2","MS","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,878,8,1818937,40170.98,146.08,"907"
"22967","2016","9","55","2","BA","PODEMOS","DIVULGAÇÃO MANDATO",9,1060,39,10185417,38638.99,10550,"314"
"20264","2016","9","55","2","BA","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1060,39,10185417,38638.99,13100,"252"
"80187","2016","9","55","2","PA","PSD","SERVIÇOS POSTAIS",36,1592,17,5188450,41855.59,478.8,"992"
"100671","2016","9","55","2","PE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1657,25,6356307,41304.94,6520.58,"1189"
"148012","2016","9","55","2","RS","PL","DIVULGAÇÃO MANDATO",34,1619,31,8392033,40504.04,1934,"1790"
"113501","2016","9","55","2","PR","PL","SERVIÇOS POSTAIS",34,1081,30,7865950,38500,493.8,"1422"
"184646","2016","9","55","2","TO","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,620,8,996887,39131.75,20900,"2178"
"97679","2016","9","55","2","PE","AVANTE","PASSAGEM AÉREA",2,1657,25,6356307,41304.94,7795.52,"1136"
"162964","2016","9","55","2","SE","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1292,8,1454165,39767.4,9000,"1936"
"51511","2016","9","55","2","MA","PDT","PASSAGEM AÉREA",20,1524,18,4497336,41779.83,14903.67,"650"
"72072","2016","9","55","2","MS","PSB","TELEFONIA",34,878,8,1818937,40170.98,379.04,"880"
"115470","2016","9","55","2","PR","PSDB","DIVULGAÇÃO MANDATO",54,1081,30,7865950,38500,10280,"1457"
"145899","2016","9","55","2","RS","REPUBLICANOS","SERVIÇOS POSTAIS",21,1619,31,8392033,40504.04,287.63,"1744"
"45950","2016","9","55","2","GO","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,173,17,4331733,35135.2,9517.37,"553"
"87806","2016","9","55","2","PB","PP","DIVULGAÇÃO MANDATO",38,1716,12,2835882,41660.7,25500,"1089"
"183649","2016","9","55","2","TO","PL","TELEFONIA",34,620,8,996887,39131.75,2458.99,"2154"
"141899","2016","9","55","2","RR","PODEMOS","PASSAGEM AÉREA",9,2496,8,299558,45240.67,6961.94,"1706"
"46303","2016","9","55","2","GO","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,173,17,4331733,35135.2,5052.58,"558"
"163679","2016","9","55","2","SE","PL","SERVIÇOS POSTAIS",34,1292,8,1454165,39767.4,141.83,"1960"
"69925","2016","9","55","2","MG","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,624,53,15248681,35720.85,98.1,"843"
"3476","2016","9","55","2","AC","PT","PASSAGEM AÉREA",68,2246,8,506724,44260.6,23986.08,"40"
"114116","2016","9","55","2","PR","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1081,30,7865950,38500,685,"1436"
"62617","2016","9","55","2","MG","PL","ASSINATURA DE PUBLICAÇÕES",34,624,53,15248681,35720.85,172.49,"810"
"39491","2016","9","55","2","ES","PT","MANUTENÇÃO DE ESCRITÓRIO",68,947,10,2653536,37052.05,4890.16,"518"
"108069","2016","9","55","2","PR","PL","DIVULGAÇÃO MANDATO",34,1081,30,7865950,38500,26020,"1325"
"54434","2016","9","55","2","MA","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1524,18,4497336,41779.83,1252.15,"712"
"86329","2016","9","55","2","PA","DEM","ASSINATURA DE PUBLICAÇÕES",21,1592,17,5188450,41855.59,848.64,"1052"
"14015","2016","9","55","2","AP","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1791,8,455514,43002.92,8000,"170"
"22110","2016","9","55","2","BA","PSD","TELEFONIA",36,1060,39,10185417,38638.99,14427.62,"296"
"88978","2016","9","55","2","PB","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1716,12,2835882,41660.7,20000,"1109"
"160881","2016","9","55","2","SC","MDB","TELEFONIA",65,1314,16,4859324,39505.92,13920.39,"1904"
"104664","2016","9","55","2","PI","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1313,10,2345694,40599.91,1100,"1262"
"122654","2016","9","55","2","RJ","PP","MANUTENÇÃO DE ESCRITÓRIO",38,933,46,12141145,35388.11,12716.17,"1517"
"98095","2016","9","55","2","PE","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,1657,25,6356307,41304.94,5078.25,"1144"
"177570","2016","9","55","2","SP","PV","SERVIÇOS POSTAIS",8,873,70,31998432,36671.67,1269.6,"2101"
"122481","2016","9","55","2","RJ","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,933,46,12141145,35388.11,183.48,"1515"
"138679","2016","9","55","2","RO","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1900,8,1127154,43300.63,3597.79,"1678"
"78538","2016","9","55","2","MT","REPUBLICANOS","PASSAGEM AÉREA",21,873,8,2189703,39056.17,6407.66,"948"
"12582","2016","9","55","2","AP","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1791,8,455514,43002.92,141.4,"134"
"176947","2016","9","55","2","SP","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,873,70,31998432,36671.67,748,"2086"
"23273","2016","9","55","2","BA","PDT","TELEFONIA",20,1060,39,10185417,38638.99,2295.35,"322"
"148737","2016","9","55","2","RS","PSD","PASSAGEM AÉREA",36,1619,31,8392033,40504.04,12737.16,"1804"
"169665","2016","9","55","2","SP","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,873,70,31998432,36671.67,26226.24,"1994"
"132678","2016","9","55","2","RN","PP","SERVIÇOS POSTAIS",38,1775,8,2327451,42360.13,486.45,"1605"
"174105","2016","9","55","2","SP","PV","DIVULGAÇÃO MANDATO",8,873,70,31998432,36671.67,3599.9,"2026"
"147512","2016","9","55","2","RS","MDB","TELEFONIA",65,1619,31,8392033,40504.04,9200.56,"1781"
"31678","2016","9","55","2","CE","AVANTE","LOCAÇÃO DE AUTOMÓVEIS",2,1687,22,6271554,42079.91,7142.98,"388"
"112143","2016","9","55","2","PR","PDT","PASSAGEM AÉREA",20,1081,30,7865950,38500,4546.63,"1390"
"101153","2016","9","55","2","PE","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1657,25,6356307,41304.94,10000,"1192"
"106388","2016","9","55","2","PI","PSB","SERVIÇOS POSTAIS",34,1313,10,2345694,40599.91,219.26,"1286"
"22058","2016","9","55","2","BA","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,1060,39,10185417,38638.99,230,"293"
"103052","2016","9","55","2","PE","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1657,25,6356307,41304.94,339,"1239"
"106476","2016","9","55","2","PI","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1313,10,2345694,40599.91,10000,"1290"
"184634","2016","9","55","2","TO","PSD","PASSAGEM AÉREA",36,620,8,996887,39131.75,3233.62,"2177"
"159506","2016","9","55","2","SC","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1314,16,4859324,39505.92,12000,"1871"
"111974","2016","9","55","2","PR","PSC","MANUTENÇÃO DE ESCRITÓRIO",13,1081,30,7865950,38500,237,"1385"
"14609","2016","9","55","2","AP","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,1791,8,455514,43002.92,8000,"184"
"84529","2016","9","55","2","PA","PSD","TELEFONIA",36,1592,17,5188450,41855.59,2958.92,"1024"
"179205","2016","9","55","2","SP","PSC","COMBUSTÍVEIS E LUBRIFICANTES",13,873,70,31998432,36671.67,4532.98,"2133"
"100527","2016","9","55","2","PE","PTB","PASSAGEM AÉREA",25,1657,25,6356307,41304.94,6535.37,"1184"
"52834","2016","9","55","2","MA","PATRIOTA","TELEFONIA",5,1524,18,4497336,41779.83,122.98,"676"
"174973","2016","9","55","2","SP","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,873,70,31998432,36671.67,175.7,"2050"
"107037","2016","9","55","2","PI","PTB","TELEFONIA",25,1313,10,2345694,40599.91,1086.44,"1301"
"177258","2016","9","55","2","SP","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,873,70,31998432,36671.67,2039.53,"2094"
"28813","2016","9","55","2","CE","DEM","PASSAGEM AÉREA",21,1687,22,6271554,42079.91,9137.31,"331"
"178015","2016","9","55","2","SP","PSB","DIVULGAÇÃO MANDATO",34,873,70,31998432,36671.67,1631.3,"2112"
"21266","2016","9","55","2","BA","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1060,39,10185417,38638.99,491.02,"275"
"49268","2016","9","55","2","GO","PSD","SERVIÇOS POSTAIS",36,173,17,4331733,35135.2,79.61,"617"
"78628","2016","9","55","2","MT","DEM","SERVIÇOS POSTAIS",21,873,8,2189703,39056.17,270.39,"953"
"163247","2016","9","55","2","SE","REPUBLICANOS","PASSAGEM AÉREA",21,1292,8,1454165,39767.4,6161.44,"1948"
"83944","2016","9","55","2","PA","PSC","DIVULGAÇÃO MANDATO",13,1592,17,5188450,41855.59,1500,"1008"
"49290","2016","9","55","2","GO","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,173,17,4331733,35135.2,1650,"619"
"40468","2016","9","55","2","ES","PSB","PASSAGEM AÉREA",34,947,10,2653536,37052.05,4337.57,"542"
"103340","2016","9","55","2","PE","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1657,25,6356307,41304.94,5383.12,"1245"
"2925","2016","9","55","2","AC","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,2246,8,506724,44260.6,110.18,"23"
"74764","2016","9","55","2","MS","PSB","SERVIÇOS POSTAIS",34,878,8,1818937,40170.98,133,"911"
"52762","2016","9","55","2","MA","REPUBLICANOS","TELEFONIA",21,1524,18,4497336,41779.83,1094.92,"674"
"102933","2016","9","55","2","PE","PTB","DIVULGAÇÃO MANDATO",25,1657,25,6356307,41304.94,14000,"1236"
"102195","2016","9","55","2","PE","PROS","DIVULGAÇÃO MANDATO",11,1657,25,6356307,41304.94,5500,"1214"
"62047","2016","9","55","2","MG","AVANTE","SERVIÇOS POSTAIS",2,624,53,15248681,35720.85,245.19,"799"
"39875","2016","9","55","2","ES","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,947,10,2653536,37052.05,5610.06,"526"
"169343","2016","9","55","2","SP","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,873,70,31998432,36671.67,1352.58,"1986"
"161876","2016","9","55","2","SC","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",10,1314,16,4859324,39505.92,2878.05,"1926"
"108505","2016","9","55","2","PR","PV","MANUTENÇÃO DE ESCRITÓRIO",8,1081,30,7865950,38500,5190.97,"1340"
"137482","2016","9","55","2","RO","REPUBLICANOS","SERVIÇOS POSTAIS",21,1900,8,1127154,43300.63,243.59,"1649"
"8548","2016","9","55","2","AM","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1932,8,2226891,43198.26,608.01,"106"
"122213","2016","9","55","2","RJ","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",36,933,46,12141145,35388.11,1132.1,"1509"
"22112","2016","9","55","2","BA","DEM","TELEFONIA",21,1060,39,10185417,38638.99,8719.16,"297"
"137596","2016","9","55","2","RO","DEM","SERVIÇOS POSTAIS",21,1900,8,1127154,43300.63,152.81,"1654"
"175678","2016","9","55","2","SP","PL","LOCAÇÃO DE AUTOMÓVEIS",34,873,70,31998432,36671.67,27940.8,"2061"
"46946","2016","9","55","2","GO","CIDADANIA","TELEFONIA",10,173,17,4331733,35135.2,1112.99,"575"
"51999","2016","9","55","2","MA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1524,18,4497336,41779.83,175,"661"
"158848","2016","9","55","2","SC","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1314,16,4859324,39505.92,3894.21,"1863"
"32483","2016","9","55","2","CE","PSDB","SERVIÇOS POSTAIS",54,1687,22,6271554,42079.91,6300.89,"403"
"170641","2016","9","55","2","SP","PT","ASSINATURA DE PUBLICAÇÕES",68,873,70,31998432,36671.67,880.48,"2022"
"72822","2016","9","55","2","MS","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,878,8,1818937,40170.98,12000,"901"
"89050","2016","9","55","2","PB","PROS","COMBUSTÍVEIS E LUBRIFICANTES",11,1716,12,2835882,41660.7,2173.19,"1111"
"18250","2016","9","55","2","BA","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",5,1060,39,10185417,38638.99,2290.03,"200"
"29109","2016","9","55","2","CE","PL","TELEFONIA",34,1687,22,6271554,42079.91,3835.78,"338"
"163302","2016","9","55","2","SE","PROS","COMBUSTÍVEIS E LUBRIFICANTES",11,1292,8,1454165,39767.4,5806.28,"1951"
"71454","2016","9","55","2","MS","PDT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",20,878,8,1818937,40170.98,214,"869"
"170887","2016","9","55","2","SP","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,873,70,31998432,36671.67,847.6,"2024"
"98286","2016","9","55","2","PE","PSB","ASSESSORIA TÉCNICA/JURÍDICA",34,1657,25,6356307,41304.94,10000,"1145"
"101213","2016","9","55","2","PE","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,1657,25,6356307,41304.94,5000,"1194"
"120236","2016","9","55","2","RJ","PSD","SERVIÇOS POSTAIS",36,933,46,12141145,35388.11,725.95,"1466"
"11010","2016","9","55","2","AM","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1932,8,2226891,43198.26,2414.65,"125"
"102824","2016","9","55","2","PE","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6356307,41304.94,17694.85,"1232"
"37331","2016","9","55","2","DF","PP","TELEFONIA",38,0,8,1897677,30416.8,2215.18,"488"
"49965","2016","9","55","2","MA","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1524,18,4497336,41779.83,604.37,"629"
"86876","2016","9","55","2","PB","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1716,12,2835882,41660.7,156.71,"1064"
"160602","2016","9","55","2","SC","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1314,16,4859324,39505.92,9625.9,"1901"
"14537","2016","9","55","2","AP","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1791,8,455514,43002.92,10850,"182"
"22647","2016","9","55","2","BA","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1060,39,10185417,38638.99,13355.43,"309"
"29554","2016","9","55","2","CE","AVANTE","ASSESSORIA TÉCNICA/JURÍDICA",2,1687,22,6271554,42079.91,5000,"347"
"138359","2016","9","55","2","RO","PSDB","TELEFONIA",54,1900,8,1127154,43300.63,1187.72,"1670"
"170358","2016","9","55","2","SP","PT","SERVIÇOS POSTAIS",68,873,70,31998432,36671.67,5896.31,"2012"
