"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"16657","2015","55","1","RJ","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,933,46,12141145,35388.11,40074.48,"8"
"16350","2015","55","1","RJ","PTB","PASSAGEM AÉREA",25,933,46,12141145,35388.11,175063.03,"5"
"16023","2015","55","1","RJ","REDE","TELEFONIA",NA,933,46,12141145,35388.11,1639.3,"1"
"16006","2015","55","1","RJ","REPUBLICANOS","TELEFONIA",21,933,46,12141145,35388.11,10187.73,"1"
"15998","2015","55","1","RJ","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,933,46,12141145,35388.11,88480.13,"2"
"17887","2015","55","1","RN","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1775,8,2327451,42360.13,30814.48,"10"
"17532","2015","55","1","RN","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1775,8,2327451,42360.13,41470.13,"7"
"17541","2015","55","1","RN","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,1775,8,2327451,42360.13,49327.68,"7"
"17450","2015","55","1","RN","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1775,8,2327451,42360.13,333.8,"4"
"17518","2015","55","1","RN","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1775,8,2327451,42360.13,12643.55,"6"
"17486","2015","55","1","RN","PSD","TELEFONIA",36,1775,8,2327451,42360.13,38737.96,"3"
"17916","2015","55","1","RN","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1775,8,2327451,42360.13,66000,"10"
"18332","2015","55","1","RO","DEM","LOCAÇÃO OU FRETAMENTO DE AERONAVES",21,1900,8,1127154,43300.63,38920,"5"
"18245","2015","55","1","RO","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1900,8,1127154,43300.63,50745.4,"3"
"18408","2015","55","1","RO","PL","TELEFONIA",34,1900,8,1127154,43300.63,18298.42,"8"
"18329","2015","55","1","RO","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1900,8,1127154,43300.63,97077.5,"6"
"18192","2015","55","1","RO","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1900,8,1127154,43300.63,1680.4,"4"
"18241","2015","55","1","RO","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1900,8,1127154,43300.63,1637.2,"4"
"18195","2015","55","1","RO","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",21,1900,8,1127154,43300.63,19720,"2"
"18851","2015","55","1","RR","DEM","DIVULGAÇÃO MANDATO",21,2496,8,299558,45240.67,80000,"4"
"18993","2015","55","1","RR","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,2496,8,299558,45240.67,6537.6,"8"
"19080","2015","55","1","RR","PL","LOCAÇÃO OU FRETAMENTO DE AERONAVES",34,2496,8,299558,45240.67,15000,"11"
"18854","2015","55","1","RR","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,2496,8,299558,45240.67,1706.36,"3"
"19066","2015","55","1","RR","PP","DIVULGAÇÃO MANDATO",38,2496,8,299558,45240.67,159350,"11"
"18822","2015","55","1","RR","PSDB","SERVIÇOS POSTAIS",54,2496,8,299558,45240.67,5943.87,"1"
"18981","2015","55","1","RR","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",21,2496,8,299558,45240.67,40000,"8"
"19992","2015","55","1","RS","DEM","DIVULGAÇÃO MANDATO",21,1619,31,8392033,40504.04,50597.5,"5"
"20308","2015","55","1","RS","MDB","ASSINATURA DE PUBLICAÇÕES",65,1619,31,8392033,40504.04,4266,"12"
"19214","2015","55","1","RS","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,1619,31,8392033,40504.04,83735.8,"4"
"20129","2015","55","1","RS","PL","TELEFONIA",34,1619,31,8392033,40504.04,48106.96,"8"
"20212","2015","55","1","RS","PP","TELEFONIA",38,1619,31,8392033,40504.04,210952.26,"11"
"19085","2015","55","1","RS","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1619,31,8392033,40504.04,107603,"1"
"19129","2015","55","1","RS","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1619,31,8392033,40504.04,33872.29,"1"
"19273","2015","55","1","RS","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,1619,31,8392033,40504.04,58931.86,"3"
"19216","2015","55","1","RS","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1619,31,8392033,40504.04,264763.6,"4"
"20345","2015","55","1","RS","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1619,31,8392033,40504.04,99911.47,"11"
"20083","2015","55","1","RS","REDE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",NA,1619,31,8392033,40504.04,5367.6,"5"
"20254","2015","55","1","RS","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1619,31,8392033,40504.04,47956.79,"9"
"20756","2015","55","1","SC","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1314,16,4859324,39505.92,20735.49,"11"
"20382","2015","55","1","SC","DEM","PASSAGEM AÉREA",21,1314,16,4859324,39505.92,1307.03,"1"
"20699","2015","55","1","SC","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1314,16,4859324,39505.92,75124.52,"7"
"20728","2015","55","1","SC","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1314,16,4859324,39505.92,1441.57,"11"
"20716","2015","55","1","SC","PL","PASSAGEM AÉREA",34,1314,16,4859324,39505.92,91307.41,"8"
"20557","2015","55","1","SC","PP","SERVIÇOS POSTAIS",38,1314,16,4859324,39505.92,17835.94,"7"
"20564","2015","55","1","SC","PSB","PASSAGEM AÉREA",34,1314,16,4859324,39505.92,50379.75,"2"
"20779","2015","55","1","SC","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",36,1314,16,4859324,39505.92,839,"10"
"20612","2015","55","1","SC","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1314,16,4859324,39505.92,18334.5,"5"
"20469","2015","55","1","SC","PT","TELEFONIA",68,1314,16,4859324,39505.92,70305.22,"2"
"21655","2015","55","1","SE","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1292,8,1454165,39767.4,37164.12,"8"
"21577","2015","55","1","SE","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1292,8,1454165,39767.4,110000,"5"
"21600","2015","55","1","SE","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1292,8,1454165,39767.4,6775.05,"10"
"21613","2015","55","1","SE","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1292,8,1454165,39767.4,1799.05,"8"
"21398","2015","55","1","SE","PSC","TELEFONIA",13,1292,8,1454165,39767.4,25221.93,"2"
"21648","2015","55","1","SE","PSD","DIVULGAÇÃO MANDATO",36,1292,8,1454165,39767.4,136875,"11"
"21570","2015","55","1","SE","PT","MANUTENÇÃO DE ESCRITÓRIO",68,1292,8,1454165,39767.4,26684.13,"8"
"21599","2015","55","1","SE","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1292,8,1454165,39767.4,719.23,"9"
"22034","2015","55","1","SP","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,873,70,31998432,36671.67,2877.33,"4"
"22967","2015","55","1","SP","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,873,70,31998432,36671.67,532,"11"
"22277","2015","55","1","SP","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,873,70,31998432,36671.67,29833.46,"6"
"21876","2015","55","1","SP","PCdoB","DIVULGAÇÃO MANDATO",10,873,70,31998432,36671.67,95855,"1"
"22067","2015","55","1","SP","PL","TELEFONIA",34,873,70,31998432,36671.67,96969.81,"2"
"22029","2015","55","1","SP","PODEMOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",9,873,70,31998432,36671.67,244.27,"3"
"22036","2015","55","1","SP","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,873,70,31998432,36671.67,58393.9,"3"
"22824","2015","55","1","SP","PSB","ASSINATURA DE PUBLICAÇÕES",34,873,70,31998432,36671.67,1687.35,"11"
"22230","2015","55","1","SP","PSC","ASSESSORIA TÉCNICA/JURÍDICA",13,873,70,31998432,36671.67,47570,"5"
"22179","2015","55","1","SP","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,873,70,31998432,36671.67,84591.63,"5"
"22896","2015","55","1","SP","PSDB","SERVIÇOS POSTAIS",54,873,70,31998432,36671.67,117068.75,"11"
"21958","2015","55","1","SP","PSL","TELEFONIA",1,873,70,31998432,36671.67,14317.15,"2"
"22459","2015","55","1","SP","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,873,70,31998432,36671.67,1987.46,"6"
"21863","2015","55","1","SP","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,873,70,31998432,36671.67,36512.39,"1"
"22281","2015","55","1","SP","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,873,70,31998432,36671.67,55197.5,"6"
"22335","2015","55","1","SP","PV","TELEFONIA",8,873,70,31998432,36671.67,68782.5,"6"
"21960","2015","55","1","SP","REPUBLICANOS","TELEFONIA",21,873,70,31998432,36671.67,154560.34,"3"
"22451","2015","55","1","SP","SOLIDARIEDADE","TELEFONIA",15,873,70,31998432,36671.67,21075.69,"5"
"23981","2015","55","1","TO","DEM","SERVIÇOS POSTAIS",21,620,8,996887,39131.75,8150.65,"8"
"23546","2015","55","1","TO","MDB","DIVULGAÇÃO MANDATO",65,620,8,996887,39131.75,158980,"1"
"23944","2015","55","1","TO","PL","LOCAÇÃO OU FRETAMENTO DE AERONAVES",34,620,8,996887,39131.75,72250,"7"
"23934","2015","55","1","TO","PP","DIVULGAÇÃO MANDATO",38,620,8,996887,39131.75,189432,"3"
"24011","2015","55","1","TO","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,620,8,996887,39131.75,1392.09,"10"
"24006","2015","55","1","TO","PSD","TELEFONIA",36,620,8,996887,39131.75,31987.28,"4"
"23514","2015","55","1","TO","REPUBLICANOS","LOCAÇÃO OU FRETAMENTO DE AERONAVES",21,620,8,996887,39131.75,64966.7,"2"
"303","2016","55","2","AC","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,2246,8,506724,44260.6,28403.88,"10"
"172","2016","55","2","AC","MDB","SERVIÇOS POSTAIS",65,2246,8,506724,44260.6,11350.02,"9"
"14","2016","55","2","AC","PCdoB","TELEFONIA",10,2246,8,506724,44260.6,1073.18,"2"
"148","2016","55","2","AC","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,2246,8,506724,44260.6,507.59,"6"
"294","2016","55","2","AC","PSDB","PASSAGEM AÉREA",54,2246,8,506724,44260.6,203176.74,"11"
"254","2016","55","2","AC","PT","SERVIÇOS POSTAIS",68,2246,8,506724,44260.6,7238.51,"10"
"1064","2016","55","2","AL","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",2,1485,9,1995727,40572.24,2294.5,"8"
"1012","2016","55","2","AL","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,1485,9,1995727,40572.24,71717.12,"6"
"815","2016","55","2","AL","PL","SERVIÇOS POSTAIS",34,1485,9,1995727,40572.24,243.41,"1"
"770","2016","55","2","AL","PODEMOS","TELEFONIA",9,1485,9,1995727,40572.24,4915.14,"1"
"992","2016","55","2","AL","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1485,9,1995727,40572.24,8000,"5"
"921","2016","55","2","AL","PRTB","LOCAÇÃO DE AUTOMÓVEIS",1,1485,9,1995727,40572.24,27360,"6"
"1004","2016","55","2","AL","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1485,9,1995727,40572.24,4211.1,"7"
"1010","2016","55","2","AL","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,1485,9,1995727,40572.24,60000,"4"
"886","2016","55","2","AL","PSDB","PASSAGEM AÉREA",54,1485,9,1995727,40572.24,138712.23,"3"
"836","2016","55","2","AL","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1485,9,1995727,40572.24,37266.11,"1"
"842","2016","55","2","AL","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1485,9,1995727,40572.24,25500,"3"
"1581","2016","55","2","AM","DEM","TELEFONIA",21,1932,8,2226891,43198.26,27542.36,"9"
"1319","2016","55","2","AM","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1932,8,2226891,43198.26,5812.4,"7"
"1197","2016","55","2","AM","PDT","ASSESSORIA TÉCNICA/JURÍDICA",20,1932,8,2226891,43198.26,23000,"4"
"1260","2016","55","2","AM","PL","DIVULGAÇÃO MANDATO",34,1932,8,2226891,43198.26,121840,"2"
"1585","2016","55","2","AM","PP","DIVULGAÇÃO MANDATO",38,1932,8,2226891,43198.26,1000,"6"
"1229","2016","55","2","AM","PSDB","DIVULGAÇÃO MANDATO",54,1932,8,2226891,43198.26,54725,"5"
"1317","2016","55","2","AM","REPUBLICANOS","PASSAGEM AÉREA",21,1932,8,2226891,43198.26,99135.2,"5"
"1950","2016","55","2","AP","MDB","SERVIÇOS POSTAIS",65,1791,8,455514,43002.92,3783.05,"9"
"1679","2016","55","2","AP","PCdoB","PASSAGEM AÉREA",10,1791,8,455514,43002.92,69150.32,"3"
"1750","2016","55","2","AP","PDT","PASSAGEM AÉREA",20,1791,8,455514,43002.92,121488.12,"4"
"1957","2016","55","2","AP","PL","PASSAGEM AÉREA",34,1791,8,455514,43002.92,109599.15,"7"
"1737","2016","55","2","AP","PODEMOS","PASSAGEM AÉREA",9,1791,8,455514,43002.92,70721.1,"3"
"1873","2016","55","2","AP","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1791,8,455514,43002.92,17500,"7"
"1770","2016","55","2","AP","PSB","SERVIÇOS POSTAIS",34,1791,8,455514,43002.92,35631.66,"6"
"1753","2016","55","2","AP","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,1791,8,455514,43002.92,33000,"4"
"2775","2016","55","2","BA","DEM","LOCAÇÃO OU FRETAMENTO DE AERONAVES",21,1060,39,10185417,38638.99,43278,"3"
"2823","2016","55","2","BA","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1060,39,10185417,38638.99,1151.8,"4"
"3042","2016","55","2","BA","PATRIOTA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",5,1060,39,10185417,38638.99,3599.75,"6"
"3234","2016","55","2","BA","PCdoB","ASSINATURA DE PUBLICAÇÕES",10,1060,39,10185417,38638.99,479.4,"12"
"2745","2016","55","2","BA","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,1060,39,10185417,38638.99,14964.01,"1"
"3161","2016","55","2","BA","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1060,39,10185417,38638.99,44000,"7"
"3029","2016","55","2","BA","PODEMOS","PASSAGEM AÉREA",9,1060,39,10185417,38638.99,76566.7,"4"
"3346","2016","55","2","BA","PP","ASSINATURA DE PUBLICAÇÕES",38,1060,39,10185417,38638.99,1801.46,"7"
"2930","2016","55","2","BA","PSB","SERVIÇOS POSTAIS",34,1060,39,10185417,38638.99,1621.38,"6"
"2767","2016","55","2","BA","PSC","TELEFONIA",13,1060,39,10185417,38638.99,2502.48,"4"
"2902","2016","55","2","BA","PSD","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",36,1060,39,10185417,38638.99,913.43,"6"
"3265","2016","55","2","BA","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,1060,39,10185417,38638.99,245360,"10"
"2616","2016","55","2","BA","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1060,39,10185417,38638.99,258543.52,"2"
"2646","2016","55","2","BA","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1060,39,10185417,38638.99,81561.5,"1"
"2693","2016","55","2","BA","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",21,1060,39,10185417,38638.99,86422,"3"
"3756","2016","55","2","CE","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",2,1687,22,6271554,42079.91,46562.24,"3"
"4008","2016","55","2","CE","DEM","SERVIÇOS POSTAIS",21,1687,22,6271554,42079.91,3612.9,"5"
"4176","2016","55","2","CE","MDB","SERVIÇOS POSTAIS",65,1687,22,6271554,42079.91,16901.96,"9"
"4268","2016","55","2","CE","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1687,22,6271554,42079.91,26547.56,"8"
"4295","2016","55","2","CE","PDT","PASSAGEM AÉREA",20,1687,22,6271554,42079.91,212559.19,"12"
"3927","2016","55","2","CE","PL","TELEFONIA",34,1687,22,6271554,42079.91,40821.31,"4"
"4097","2016","55","2","CE","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,1687,22,6271554,42079.91,50957.89,"5"
"3994","2016","55","2","CE","PP","LOCAÇÃO OU FRETAMENTO DE AERONAVES",38,1687,22,6271554,42079.91,22700,"4"
"3834","2016","55","2","CE","PROS","TELEFONIA",11,1687,22,6271554,42079.91,16968.72,"2"
"3884","2016","55","2","CE","PSB","PASSAGEM AÉREA",34,1687,22,6271554,42079.91,168335.13,"5"
"3795","2016","55","2","CE","PSD","PASSAGEM AÉREA",36,1687,22,6271554,42079.91,63781.77,"6"
"4161","2016","55","2","CE","PSDB","PASSAGEM AÉREA",54,1687,22,6271554,42079.91,219105.94,"11"
"3867","2016","55","2","CE","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1687,22,6271554,42079.91,5959.41,"4"
"3836","2016","55","2","CE","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1687,22,6271554,42079.91,34000,"3"
"4088","2016","55","2","CE","REPUBLICANOS","PASSAGEM AÉREA",21,1687,22,6271554,42079.91,98096.25,"6"
"4070","2016","55","2","CE","SOLIDARIEDADE","PASSAGEM AÉREA",15,1687,22,6271554,42079.91,82301.6,"7"
"4845","2016","55","2","DF","DEM","DIVULGAÇÃO MANDATO",21,0,8,1897677,30416.8,276953.95,"4"
"4694","2016","55","2","DF","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,0,8,1897677,30416.8,300,"1"
"5030","2016","55","2","DF","PODEMOS","TELEFONIA",9,0,8,1897677,30416.8,19779.75,"5"
"4698","2016","55","2","DF","PP","LOCAÇÃO DE AUTOMÓVEIS",38,0,8,1897677,30416.8,27626.73,"2"
"4847","2016","55","2","DF","PSD","DIVULGAÇÃO MANDATO",36,0,8,1897677,30416.8,82490,"3"
"5060","2016","55","2","DF","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,0,8,1897677,30416.8,9940.05,"6"
"4899","2016","55","2","DF","PT","TELEFONIA",68,0,8,1897677,30416.8,10442.05,"7"
"4849","2016","55","2","DF","SOLIDARIEDADE","PASSAGEM AÉREA",15,0,8,1897677,30416.8,2506.75,"4"
"5338","2016","55","2","ES","MDB","SERVIÇOS POSTAIS",65,947,10,2653536,37052.05,711.46,"3"
"5181","2016","55","2","ES","PCdoB","DIVULGAÇÃO MANDATO",10,947,10,2653536,37052.05,67488,"2"
"5720","2016","55","2","ES","PDT","SERVIÇOS POSTAIS",20,947,10,2653536,37052.05,4117.08,"6"
"5298","2016","55","2","ES","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,947,10,2653536,37052.05,70423.35,"4"
"5781","2016","55","2","ES","PSB","TELEFONIA",34,947,10,2653536,37052.05,10482.39,"7"
"5644","2016","55","2","ES","PSDB","TELEFONIA",54,947,10,2653536,37052.05,14985.89,"6"
"5236","2016","55","2","ES","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,947,10,2653536,37052.05,11472.89,"4"
"5195","2016","55","2","ES","PT","DIVULGAÇÃO MANDATO",68,947,10,2653536,37052.05,74060,"1"
"5654","2016","55","2","ES","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",15,947,10,2653536,37052.05,47600,"7"
"6497","2016","55","2","GO","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,173,17,4331733,35135.2,60642.5,"7"
"6340","2016","55","2","GO","MDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",65,173,17,4331733,35135.2,73372,"7"
"6456","2016","55","2","GO","PDT","SERVIÇOS POSTAIS",20,173,17,4331733,35135.2,615.38,"5"
"6270","2016","55","2","GO","PL","MANUTENÇÃO DE ESCRITÓRIO",34,173,17,4331733,35135.2,186099.9,"3"
"6140","2016","55","2","GO","PP","TELEFONIA",38,173,17,4331733,35135.2,52123.07,"2"
"6415","2016","55","2","GO","PSD","SERVIÇOS POSTAIS",36,173,17,4331733,35135.2,513.8,"4"
"6344","2016","55","2","GO","PSDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",54,173,17,4331733,35135.2,27600,"8"
"6381","2016","55","2","GO","PSL","TELEFONIA",1,173,17,4331733,35135.2,3100.14,"4"
"6402","2016","55","2","GO","PT","MANUTENÇÃO DE ESCRITÓRIO",68,173,17,4331733,35135.2,122813.11,"8"
"6373","2016","55","2","GO","PTB","DIVULGAÇÃO MANDATO",25,173,17,4331733,35135.2,48875,"7"
"6177","2016","55","2","GO","REPUBLICANOS","TELEFONIA",21,173,17,4331733,35135.2,38009.74,"3"
"6186","2016","55","2","GO","SOLIDARIEDADE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",15,173,17,4331733,35135.2,1040,"3"
"6811","2016","55","2","MA","CIDADANIA","ASSESSORIA TÉCNICA/JURÍDICA",10,1524,18,4497336,41779.83,28000,"2"
"7574","2016","55","2","MA","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1524,18,4497336,41779.83,47450.7,"7"
"7043","2016","55","2","MA","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1524,18,4497336,41779.83,18337.24,"6"
"6910","2016","55","2","MA","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",5,1524,18,4497336,41779.83,20916.07,"4"
"6793","2016","55","2","MA","PCdoB","PASSAGEM AÉREA",10,1524,18,4497336,41779.83,81719.81,"2"
"6864","2016","55","2","MA","PDT","DIVULGAÇÃO MANDATO",20,1524,18,4497336,41779.83,193176,"3"
"7006","2016","55","2","MA","PL","PASSAGEM AÉREA",34,1524,18,4497336,41779.83,30914.76,"4"
"7544","2016","55","2","MA","PODEMOS","PASSAGEM AÉREA",9,1524,18,4497336,41779.83,105798.59,"8"
"7717","2016","55","2","MA","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1524,18,4497336,41779.83,6061.1,"6"
"6820","2016","55","2","MA","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1524,18,4497336,41779.83,189.06,"1"
"6866","2016","55","2","MA","PSC","ASSESSORIA TÉCNICA/JURÍDICA",13,1524,18,4497336,41779.83,14500,"2"
"6898","2016","55","2","MA","PSDB","TELEFONIA",54,1524,18,4497336,41779.83,42681.81,"3"
"7725","2016","55","2","MA","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1524,18,4497336,41779.83,106700,"11"
"7614","2016","55","2","MA","PTB","ASSESSORIA TÉCNICA/JURÍDICA",25,1524,18,4497336,41779.83,175000,"4"
"7618","2016","55","2","MA","PV","ASSINATURA DE PUBLICAÇÕES",8,1524,18,4497336,41779.83,5991.48,"6"
"6888","2016","55","2","MA","REPUBLICANOS","PASSAGEM AÉREA",21,1524,18,4497336,41779.83,52358.96,"1"
"9209","2016","55","2","MG","AVANTE","PASSAGEM AÉREA",2,624,53,15248681,35720.85,141650.23,"7"
"8988","2016","55","2","MG","DEM","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,624,53,15248681,35720.85,103923,"5"
"9407","2016","55","2","MG","MDB","TELEFONIA",65,624,53,15248681,35720.85,197389.78,"10"
"9256","2016","55","2","MG","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,624,53,15248681,35720.85,65033,"13"
"7964","2016","55","2","MG","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,624,53,15248681,35720.85,4420.6,"4"
"7924","2016","55","2","MG","PL","TELEFONIA",34,624,53,15248681,35720.85,126969.78,"2"
"7985","2016","55","2","MG","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,624,53,15248681,35720.85,21149.92,"2"
"8881","2016","55","2","MG","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,624,53,15248681,35720.85,33138.76,"2"
"8886","2016","55","2","MG","PROS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",11,624,53,15248681,35720.85,4270,"5"
"7822","2016","55","2","MG","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,624,53,15248681,35720.85,4360.4,"1"
"9246","2016","55","2","MG","PSC","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",13,624,53,15248681,35720.85,1887.74,"8"
"8902","2016","55","2","MG","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,624,53,15248681,35720.85,157130.94,"4"
"7847","2016","55","2","MG","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,624,53,15248681,35720.85,240604,"1"
"9438","2016","55","2","MG","PSL","LOCAÇÃO DE AUTOMÓVEIS",1,624,53,15248681,35720.85,126900,"11"
"9101","2016","55","2","MG","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,624,53,15248681,35720.85,24074.79,"8"
"8923","2016","55","2","MG","SOLIDARIEDADE","TELEFONIA",15,624,53,15248681,35720.85,21493.73,"6"
"9803","2016","55","2","MS","DEM","TELEFONIA",21,878,8,1818937,40170.98,31335.39,"6"
"9853","2016","55","2","MS","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,878,8,1818937,40170.98,36019.9,"10"
"9828","2016","55","2","MS","PDT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",20,878,8,1818937,40170.98,1712,"10"
"9690","2016","55","2","MS","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,878,8,1818937,40170.98,126053.75,"7"
"9724","2016","55","2","MS","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,878,8,1818937,40170.98,85213.44,"4"
"9792","2016","55","2","MS","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,878,8,1818937,40170.98,19964.23,"9"
"10009","2016","55","2","MT","DEM","ASSINATURA DE PUBLICAÇÕES",21,873,8,2189703,39056.17,1067.49,"1"
"10562","2016","55","2","MT","MDB","LOCAÇÃO OU FRETAMENTO DE AERONAVES",65,873,8,2189703,39056.17,25875,"13"
"10521","2016","55","2","MT","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,873,8,2189703,39056.17,3495.3,"8"
"10237","2016","55","2","MT","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,873,8,2189703,39056.17,23586.44,"3"
